Čas,WE_NO2,AE_NO2
2024-02-01T13:00:00Z,0.23966666196667,0.22016666575
2024-02-01T13:10:00Z,0.23966666196667,0.22016666575
2024-02-01T13:20:00Z,0.23966666196667,0.220666666
2024-02-01T13:30:00Z,0.23983332848333,0.220666666
2024-02-01T13:40:00Z,0.23933332893333,0.2209999995
2024-02-01T13:50:00Z,0.2389999959,0.22116666625
2024-02-01T14:00:00Z,0.239999995,0.220666666
2024-02-01T14:10:00Z,0.23966666196667,0.22049999925
2024-02-01T14:20:00Z,0.23949999545,0.22116666625
2024-02-01T14:30:00Z,0.23983332848333,0.2209999995
2024-02-01T14:40:00Z,0.23966666196667,0.2203333325
2024-02-01T14:50:00Z,0.23949999545,0.220666666
2024-02-01T15:00:00Z,0.239999995,0.220666666
2024-02-01T15:10:00Z,0.239999995,0.22049999925
2024-02-01T15:20:00Z,0.239999995,0.220666666
2024-02-01T15:30:00Z,0.23933332893333,0.219999999
2024-02-01T15:40:00Z,0.239999995,0.22016666575
2024-02-01T15:50:00Z,0.2389999959,0.219999999
2024-02-01T16:00:00Z,0.23983332848333,0.22016666575
2024-02-01T16:10:00Z,0.23849999635,0.219999999
2024-02-01T16:20:00Z,0.23883332938333,0.219999999
2024-02-01T16:30:00Z,0.23933332893333,0.22016666575
2024-02-01T16:40:00Z,0.23966666196667,0.22016666575
2024-02-01T16:50:00Z,0.2389999959,0.219999999
2024-02-01T17:00:00Z,0.23816666331667,0.219999999
2024-02-01T17:10:00Z,0.2379999968,0.219999999
2024-02-01T17:20:00Z,0.23833332983333,0.219999999
2024-02-01T17:30:00Z,0.23916666241667,0.22016666575
2024-02-01T17:40:00Z,0.23933332893333,0.219999999
2024-02-01T17:50:00Z,0.23983332848333,0.219999999
2024-02-01T18:00:00Z,0.23983332848333,0.22016666575
2024-02-01T18:10:00Z,0.239999995,0.219999999
2024-02-01T18:20:00Z,0.23949999545,0.22016666575
2024-02-01T18:30:00Z,0.23883332938333,0.2203333325
2024-02-01T18:40:00Z,0.23983332848333,0.22049999925
2024-02-01T18:50:00Z,0.239999995,0.219999999
2024-02-01T19:00:00Z,0.23983332848333,0.22016666575
2024-02-01T19:10:00Z,0.239999995,0.2203333325
2024-02-01T19:20:00Z,0.239999995,0.219999999
2024-02-01T19:30:00Z,0.239999995,0.220666666
2024-02-01T19:40:00Z,0.23983332848333,0.2203333325
2024-02-01T19:50:00Z,0.23983332848333,0.219999999
2024-02-01T20:00:00Z,0.239999995,0.219999999
2024-02-01T20:10:00Z,0.239999995,0.2203333325
2024-02-01T20:20:00Z,0.239999995,0.220666666
2024-02-01T20:30:00Z,0.239999995,0.22016666575
2024-02-01T20:40:00Z,0.239999995,0.22016666575
2024-02-01T20:50:00Z,0.239999995,0.2209999995
2024-02-01T21:00:00Z,0.23983332848333,0.22016666575
2024-02-01T21:10:00Z,0.23983332848333,0.22149999975
2024-02-01T21:20:00Z,0.23983332848333,0.2209999995
2024-02-01T21:30:00Z,0.23883332938333,0.219999999
2024-02-01T21:40:00Z,0.23933332893333,0.219999999
2024-02-01T21:50:00Z,0.23949999545,0.219999999
2024-02-01T22:00:00Z,0.239999995,0.22016666575
2024-02-01T22:10:00Z,0.23983332848333,0.219999999
2024-02-01T22:20:00Z,0.239999995,0.220666666
2024-02-01T22:30:00Z,0.239999995,0.2209999995
2024-02-01T22:40:00Z,0.23983332848333,0.2209999995
2024-02-01T22:50:00Z,0.2389999959,0.22016666575
2024-02-01T23:00:00Z,0.2389999959,0.2203333325
2024-02-01T23:10:00Z,0.23647058613725,0.22039215601961
2024-02-01T23:20:00Z,0.23816666331667,0.2203333325
2024-02-01T23:30:00Z,0.23516666601667,0.22049999925
2024-02-01T23:40:00Z,0.23649999815,0.219999999
2024-02-01T23:50:00Z,0.2369999977,0.220666666
2024-02-02T00:00:00Z,0.23666666466667,0.22049999925
2024-02-02T00:10:00Z,0.2349999995,0.2209999995
2024-02-02T00:20:00Z,0.23383333388333,0.22049999925
2024-02-02T00:30:00Z,0.23616666511667,0.22116666625
2024-02-02T00:40:00Z,0.23549999905,0.22016666575
2024-02-02T00:50:00Z,0.23516666601667,0.219999999
2024-02-02T01:00:00Z,0.23633333163333,0.219999999
2024-02-02T01:10:00Z,0.23566666556667,0.219999999
2024-02-02T01:20:00Z,0.23783333028333,0.219999999
2024-02-02T01:30:00Z,0.23866666286667,0.22116666625
2024-02-02T01:40:00Z,0.2389999959,0.22049999925
2024-02-02T01:50:00Z,0.23533333253333,0.219999999
2024-02-02T02:00:00Z,0.23683333118333,0.22016666575
2024-02-02T02:10:00Z,0.2389999959,0.219999999
2024-02-02T02:20:00Z,0.23383333388333,0.22016666575
2024-02-02T02:30:00Z,0.23183333568333,0.219999999
2024-02-02T02:40:00Z,0.2340000004,0.22049999925
2024-02-02T02:50:00Z,0.23233333523333,0.22016666575
2024-02-02T03:00:00Z,0.23383333388333,0.219999999
2024-02-02T03:10:00Z,0.2320000022,0.22016666575
2024-02-02T03:20:00Z,0.23333333433333,0.22016666575
2024-02-02T03:30:00Z,0.23483333298333,0.22016666575
2024-02-02T03:40:00Z,0.23533333253333,0.22149999975
2024-02-02T03:50:00Z,0.23333333433333,0.22216666675
2024-02-02T04:00:00Z,0.23216666871667,0.219999999
2024-02-02T04:10:00Z,0.23166666916667,0.2203333325
2024-02-02T04:20:00Z,0.23916666241667,0.219999999
2024-02-02T04:30:00Z,0.23849999635,0.22049999925
2024-02-02T04:40:00Z,0.2389999959,0.22016666575
2024-02-02T04:50:00Z,0.23883332938333,0.219999999
2024-02-02T05:00:00Z,0.23933332893333,0.219999999
2024-02-02T05:10:00Z,0.239999995,0.219999999
2024-02-02T05:20:00Z,0.239999995,0.219999999
2024-02-02T05:30:00Z,0.239999995,0.22016666575
2024-02-02T05:40:00Z,0.239999995,0.22049999925
2024-02-02T05:50:00Z,0.239999995,0.220666666
2024-02-02T06:00:00Z,0.239999995,0.221333333
2024-02-02T06:10:00Z,0.239999995,0.219999999
2024-02-02T06:20:00Z,0.239999995,0.2203333325
2024-02-02T06:30:00Z,0.239999995,0.2203333325
2024-02-02T06:40:00Z,0.239999995,0.219999999
2024-02-02T06:50:00Z,0.239999995,0.22016666575
2024-02-02T07:00:00Z,0.239999995,0.223333334
2024-02-02T07:10:00Z,0.239999995,0.2216666665
2024-02-02T07:20:00Z,0.239999995,0.22049999925
2024-02-02T07:30:00Z,0.239999995,0.2203333325
2024-02-02T07:40:00Z,0.239999995,0.221333333
2024-02-02T07:50:00Z,0.239999995,0.221333333
2024-02-02T08:00:00Z,0.239999995,0.22383333425
2024-02-02T08:10:00Z,0.23966666196667,0.22049999925
2024-02-02T08:20:00Z,0.23983332848333,0.22016666575
2024-02-02T08:30:00Z,0.239999995,0.2209999995
2024-02-02T08:40:00Z,0.23916666241667,0.22049999925
2024-02-02T08:50:00Z,0.23966666196667,0.2216666665
2024-02-02T09:00:00Z,0.23983332848333,0.2216666665
2024-02-02T09:10:00Z,0.23933332893333,0.2230000005
2024-02-02T09:20:00Z,0.23949999545,0.22016666575
2024-02-02T09:30:00Z,0.23883332938333,0.22016666575
2024-02-02T09:40:00Z,0.23866666286667,0.22083333275
2024-02-02T09:50:00Z,0.23849999635,0.2230000005
2024-02-02T10:00:00Z,0.23833332983333,0.224000001
2024-02-02T10:10:00Z,0.23933332893333,0.224666668
2024-02-02T10:20:00Z,0.23583333208333,0.221333333
2024-02-02T10:30:00Z,0.23683333118333,0.224000001
2024-02-02T10:40:00Z,0.23633333163333,0.2223333335
2024-02-02T10:50:00Z,0.23533333253333,0.223333334
2024-02-02T11:00:00Z,0.2349999995,0.2236666675
2024-02-02T11:10:00Z,0.23307692403846,0.22076923040385
2024-02-02T11:20:00Z,0.23649999815,0.22816666975
2024-02-02T11:30:00Z,0.23416666691667,0.22950000375
2024-02-02T11:40:00Z,0.23216666871667,0.222666667
2024-02-02T11:50:00Z,0.23150000265,0.22450000125
2024-02-02T12:00:00Z,0.23033333703333,0.219999999
2024-02-02T12:10:00Z,0.23116666961667,0.2209999995
2024-02-02T12:20:00Z,0.23283333478333,0.22283333375
2024-02-02T12:30:00Z,0.23283333478333,0.2263333355
2024-02-02T12:40:00Z,0.23183333568333,0.219999999
2024-02-02T12:50:00Z,0.23116666961667,0.22049999925
2024-02-02T13:00:00Z,0.23083333658333,0.219999999
2024-02-02T13:10:00Z,0.23133333613333,0.219999999
2024-02-02T13:20:00Z,0.2320000022,0.22016666575
2024-02-02T13:30:00Z,0.23283333478333,0.22083333275
2024-02-02T13:40:00Z,0.2320000022,0.219999999
2024-02-02T13:50:00Z,0.23150000265,0.219999999
2024-02-02T14:00:00Z,0.2320000022,0.219999999
2024-02-02T14:10:00Z,0.23449999995,0.219999999
2024-02-02T14:20:00Z,0.23333333433333,0.219999999
2024-02-02T14:30:00Z,0.23133333613333,0.2203333325
2024-02-02T14:40:00Z,0.23183333568333,0.219999999
2024-02-02T14:50:00Z,0.23449999995,0.2203333325
2024-02-02T15:00:00Z,0.23416666691667,0.219999999
2024-02-02T15:10:00Z,0.23566666556667,0.219999999
2024-02-02T15:20:00Z,0.23366666736667,0.219999999
2024-02-02T15:30:00Z,0.23449999995,0.219999999
2024-02-02T15:40:00Z,0.23583333208333,0.219999999
2024-02-02T15:50:00Z,0.2359999986,0.219999999
2024-02-02T16:00:00Z,0.23533333253333,0.219999999
2024-02-02T16:10:00Z,0.23749999725,0.219999999
2024-02-02T16:20:00Z,0.23949999545,0.22049999925
2024-02-02T16:30:00Z,0.23816666331667,0.219999999
2024-02-02T16:40:00Z,0.23716666421667,0.2203333325
2024-02-02T16:50:00Z,0.23766666376667,0.2203333325
2024-02-02T17:00:00Z,0.23666666466667,0.219999999
2024-02-02T17:10:00Z,0.23466666646667,0.2203333325
2024-02-02T17:20:00Z,0.23683333118333,0.219999999
2024-02-02T17:30:00Z,0.23466666646667,0.2203333325
2024-02-02T17:40:00Z,0.23433333343333,0.219999999
2024-02-02T17:50:00Z,0.23283333478333,0.22049999925
2024-02-02T18:00:00Z,0.23283333478333,0.22016666575
2024-02-02T18:10:00Z,0.23133333613333,0.22016666575
2024-02-02T18:20:00Z,0.23250000175,0.22016666575
2024-02-02T18:30:00Z,0.23216666871667,0.2203333325
2024-02-02T18:40:00Z,0.23266666826667,0.22016666575
2024-02-02T18:50:00Z,0.23283333478333,0.219999999
2024-02-02T19:00:00Z,0.23466666646667,0.219999999
2024-02-02T19:10:00Z,0.23466666646667,0.2203333325
2024-02-02T19:20:00Z,0.23649999815,0.22049999925
2024-02-02T19:30:00Z,0.23516666601667,0.219999999
2024-02-02T19:40:00Z,0.23533333253333,0.219999999
2024-02-02T19:50:00Z,0.2340000004,0.22016666575
2024-02-02T20:00:00Z,0.2359999986,0.219999999
2024-02-02T20:10:00Z,0.23566666556667,0.2203333325
2024-02-02T20:20:00Z,0.2359999986,0.22016666575
2024-02-02T20:30:00Z,0.23549999905,0.22016666575
2024-02-02T20:40:00Z,0.23549999905,0.219999999
2024-02-02T20:50:00Z,0.23483333298333,0.219999999
2024-02-02T21:00:00Z,0.2359999986,0.219999999
2024-02-02T21:10:00Z,0.23449999995,0.22049999925
2024-02-02T21:20:00Z,0.23433333343333,0.219999999
2024-02-02T21:30:00Z,0.23366666736667,0.219999999
2024-02-02T21:40:00Z,0.23466666646667,0.219999999
2024-02-02T21:50:00Z,0.2349999995,0.219999999
2024-02-02T22:00:00Z,0.23733333073333,0.22016666575
2024-02-02T22:10:00Z,0.23649999815,0.22049999925
2024-02-02T22:20:00Z,0.23666666466667,0.22016666575
2024-02-02T22:30:00Z,0.2359999986,0.219999999
2024-02-02T22:40:00Z,0.23516666601667,0.22049999925
2024-02-02T22:50:00Z,0.23649999815,0.22049999925
2024-02-02T23:00:00Z,0.23433333343333,0.2203333325
2024-02-02T23:10:00Z,0.2323529425098,0.21921568511765
2024-02-02T23:20:00Z,0.23633333163333,0.22016666575
2024-02-02T23:30:00Z,0.23516666601667,0.219999999
2024-02-02T23:40:00Z,0.23649999815,0.219999999
2024-02-02T23:50:00Z,0.23583333208333,0.219999999
2024-02-03T00:00:00Z,0.23516666601667,0.219999999
2024-02-03T00:10:00Z,0.23516666601667,0.219999999
2024-02-03T00:20:00Z,0.23466666646667,0.22016666575
2024-02-03T00:30:00Z,0.2359999986,0.22016666575
2024-02-03T00:40:00Z,0.23516666601667,0.2203333325
2024-02-03T00:50:00Z,0.23533333253333,0.22016666575
2024-02-03T01:00:00Z,0.23483333298333,0.219999999
2024-02-03T01:10:00Z,0.2349999995,0.219999999
2024-02-03T01:20:00Z,0.23583333208333,0.219999999
2024-02-03T01:30:00Z,0.23583333208333,0.219999999
2024-02-03T01:40:00Z,0.23566666556667,0.22016666575
2024-02-03T01:50:00Z,0.23666666466667,0.220666666
2024-02-03T02:00:00Z,0.23250000175,0.22016666575
2024-02-03T02:10:00Z,0.23133333613333,0.22016666575
2024-02-03T02:20:00Z,0.2330000013,0.22016666575
2024-02-03T02:30:00Z,0.23150000265,0.219999999
2024-02-03T02:40:00Z,0.2320000022,0.219999999
2024-02-03T02:50:00Z,0.23216666871667,0.22016666575
2024-02-03T03:00:00Z,0.23150000265,0.219999999
2024-02-03T03:10:00Z,0.23166666916667,0.219999999
2024-02-03T03:20:00Z,0.23116666961667,0.219999999
2024-02-03T03:30:00Z,0.23250000175,0.22016666575
2024-02-03T03:40:00Z,0.2320000022,0.2203333325
2024-02-03T03:50:00Z,0.23316666781667,0.219999999
2024-02-03T04:00:00Z,0.23250000175,0.2203333325
2024-02-03T04:10:00Z,0.23083333658333,0.219999999
2024-02-03T04:20:00Z,0.23133333613333,0.219999999
2024-02-03T04:30:00Z,0.23233333523333,0.22016666575
2024-02-03T04:40:00Z,0.23150000265,0.219999999
2024-02-03T04:50:00Z,0.23166666916667,0.22016666575
2024-02-03T05:00:00Z,0.2320000022,0.219999999
2024-02-03T05:10:00Z,0.23233333523333,0.219999999
2024-02-03T05:20:00Z,0.23316666781667,0.22049999925
2024-02-03T05:30:00Z,0.2359999986,0.220666666
2024-02-03T05:40:00Z,0.23483333298333,0.2203333325
2024-02-03T05:50:00Z,0.23333333433333,0.2203333325
2024-02-03T06:00:00Z,0.23216666871667,0.22016666575
2024-02-03T06:10:00Z,0.23133333613333,0.219999999
2024-02-03T06:20:00Z,0.23283333478333,0.219999999
2024-02-03T06:30:00Z,0.2330000013,0.2203333325
2024-02-03T06:40:00Z,0.23316666781667,0.219999999
2024-02-03T06:50:00Z,0.2320000022,0.219999999
2024-02-03T07:00:00Z,0.23416666691667,0.219999999
2024-02-03T07:10:00Z,0.23416666691667,0.22016666575
2024-02-03T07:20:00Z,0.23433333343333,0.2203333325
2024-02-03T07:30:00Z,0.23350000085,0.219999999
2024-02-03T07:40:00Z,0.23433333343333,0.2209999995
2024-02-03T07:50:00Z,0.23466666646667,0.22049999925
2024-02-03T08:00:00Z,0.2349999995,0.22083333275
2024-02-03T08:10:00Z,0.23383333388333,0.22016666575
2024-02-03T08:20:00Z,0.23333333433333,0.2203333325
2024-02-03T08:30:00Z,0.23283333478333,0.219999999
2024-02-03T08:40:00Z,0.23266666826667,0.220666666
2024-02-03T08:50:00Z,0.2330000013,0.22149999975
2024-02-03T09:00:00Z,0.23283333478333,0.221333333
2024-02-03T09:10:00Z,0.23216666871667,0.22149999975
2024-02-03T09:20:00Z,0.23166666916667,0.22083333275
2024-02-03T09:30:00Z,0.23266666826667,0.220666666
2024-02-03T09:40:00Z,0.23183333568333,0.2209999995
2024-02-03T09:50:00Z,0.23133333613333,0.2203333325
2024-02-03T10:00:00Z,0.2320000022,0.2209999995
2024-02-03T10:10:00Z,0.23083333658333,0.2216666665
2024-02-03T10:20:00Z,0.23133333613333,0.220666666
2024-02-03T10:30:00Z,0.23266666826667,0.2209999995
2024-02-03T10:40:00Z,0.23166666916667,0.2209999995
2024-02-03T10:50:00Z,0.23150000265,0.2209999995
2024-02-03T11:00:00Z,0.23183333568333,0.22016666575
2024-02-03T11:10:00Z,0.23058823821569,0.21980392072549
2024-02-03T11:20:00Z,0.23133333613333,0.22083333275
2024-02-03T11:30:00Z,0.23066667006667,0.2203333325
2024-02-03T11:40:00Z,0.23066667006667,0.220666666
2024-02-03T11:50:00Z,0.23083333658333,0.2209999995
2024-02-03T12:00:00Z,0.23066667006667,0.220666666
2024-02-03T12:10:00Z,0.23150000265,0.22283333375
2024-02-03T12:20:00Z,0.23083333658333,0.2209999995
2024-02-03T12:30:00Z,0.23066667006667,0.22383333425
2024-02-03T12:40:00Z,0.23016667051667,0.223333334
2024-02-03T12:50:00Z,0.23016667051667,0.224666668
2024-02-03T13:00:00Z,0.23033333703333,0.2209999995
2024-02-03T13:10:00Z,0.230000004,0.219999999
2024-02-03T13:20:00Z,0.23033333703333,0.22016666575
2024-02-03T13:30:00Z,0.23033333703333,0.22016666575
2024-02-03T13:40:00Z,0.23016667051667,0.219999999
2024-02-03T13:50:00Z,0.23033333703333,0.219999999
2024-02-03T14:00:00Z,0.23033333703333,0.219999999
2024-02-03T14:10:00Z,0.23050000355,0.219999999
2024-02-03T14:20:00Z,0.23166666916667,0.22016666575
2024-02-03T14:30:00Z,0.2320000022,0.22016666575
2024-02-03T14:40:00Z,0.23116666961667,0.219999999
2024-02-03T14:50:00Z,0.23166666916667,0.22016666575
2024-02-03T15:00:00Z,0.2320000022,0.219999999
2024-02-03T15:10:00Z,0.2340000004,0.22049999925
2024-02-03T15:20:00Z,0.23366666736667,0.219999999
2024-02-03T15:30:00Z,0.23316666781667,0.219999999
2024-02-03T15:40:00Z,0.23383333388333,0.219999999
2024-02-03T15:50:00Z,0.23266666826667,0.219999999
2024-02-03T16:00:00Z,0.23216666871667,0.219999999
2024-02-03T16:10:00Z,0.23350000085,0.219999999
2024-02-03T16:20:00Z,0.23416666691667,0.219999999
2024-02-03T16:30:00Z,0.23616666511667,0.219999999
2024-02-03T16:40:00Z,0.23583333208333,0.219999999
2024-02-03T16:50:00Z,0.23549999905,0.22016666575
2024-02-03T17:00:00Z,0.23566666556667,0.22016666575
2024-02-03T17:10:00Z,0.23583333208333,0.22016666575
2024-02-03T17:20:00Z,0.23549999905,0.22049999925
2024-02-03T17:30:00Z,0.23566666556667,0.219999999
2024-02-03T17:40:00Z,0.2349999995,0.219999999
2024-02-03T17:50:00Z,0.23516666601667,0.220666666
2024-02-03T18:00:00Z,0.23366666736667,0.2209999995
2024-02-03T18:10:00Z,0.23366666736667,0.22016666575
2024-02-03T18:20:00Z,0.23383333388333,0.22049999925
2024-02-03T18:30:00Z,0.23316666781667,0.2216666665
2024-02-03T18:40:00Z,0.2349999995,0.22049999925
2024-02-03T18:50:00Z,0.23633333163333,0.22049999925
2024-02-03T19:00:00Z,0.23516666601667,0.220666666
2024-02-03T19:10:00Z,0.23516666601667,0.2209999995
2024-02-03T19:20:00Z,0.23333333433333,0.2203333325
2024-02-03T19:30:00Z,0.23466666646667,0.2203333325
2024-02-03T19:40:00Z,0.23216666871667,0.2203333325
2024-02-03T19:50:00Z,0.23116666961667,0.22016666575
2024-02-03T20:00:00Z,0.23066667006667,0.219999999
2024-02-03T20:10:00Z,0.2320000022,0.2203333325
2024-02-03T20:20:00Z,0.2320000022,0.22016666575
2024-02-03T20:30:00Z,0.23266666826667,0.219999999
2024-02-03T20:40:00Z,0.23283333478333,0.2203333325
2024-02-03T20:50:00Z,0.23283333478333,0.22016666575
2024-02-03T21:00:00Z,0.2320000022,0.2203333325
2024-02-03T21:10:00Z,0.2320000022,0.22016666575
2024-02-03T21:20:00Z,0.2330000013,0.22016666575
2024-02-03T21:30:00Z,0.23350000085,0.22016666575
2024-02-03T21:40:00Z,0.2359999986,0.219999999
2024-02-03T21:50:00Z,0.23616666511667,0.22016666575
2024-02-03T22:00:00Z,0.23533333253333,0.219999999
2024-02-03T22:10:00Z,0.23316666781667,0.219999999
2024-02-03T22:20:00Z,0.23333333433333,0.219999999
2024-02-03T22:30:00Z,0.23133333613333,0.219999999
2024-02-03T22:40:00Z,0.23283333478333,0.22016666575
2024-02-03T22:50:00Z,0.23483333298333,0.22016666575
2024-02-03T23:00:00Z,0.23549999905,0.22016666575
2024-02-03T23:10:00Z,0.23134615609615,0.21942307588462
2024-02-03T23:20:00Z,0.2349999995,0.22049999925
2024-02-03T23:30:00Z,0.23649999815,0.2203333325
2024-02-03T23:40:00Z,0.2340000004,0.2203333325
2024-02-03T23:50:00Z,0.2340000004,0.22049999925
2024-02-04T00:00:00Z,0.23166666916667,0.22049999925
2024-02-04T00:10:00Z,0.2340000004,0.219999999
2024-02-04T00:20:00Z,0.23283333478333,0.219999999
2024-02-04T00:30:00Z,0.2320000022,0.2203333325
2024-02-04T00:40:00Z,0.23350000085,0.219999999
2024-02-04T00:50:00Z,0.23216666871667,0.219999999
2024-02-04T01:00:00Z,0.23233333523333,0.219999999
2024-02-04T01:10:00Z,0.23166666916667,0.22083333275
2024-02-04T01:20:00Z,0.23183333568333,0.22049999925
2024-02-04T01:30:00Z,0.23050000355,0.22016666575
2024-02-04T01:40:00Z,0.23083333658333,0.219999999
2024-02-04T01:50:00Z,0.2310000031,0.219999999
2024-02-04T02:00:00Z,0.2310000031,0.219999999
2024-02-04T02:10:00Z,0.23033333703333,0.22016666575
2024-02-04T02:20:00Z,0.23066667006667,0.219999999
2024-02-04T02:30:00Z,0.23066667006667,0.219999999
2024-02-04T02:40:00Z,0.2310000031,0.22016666575
2024-02-04T02:50:00Z,0.23050000355,0.22016666575
2024-02-04T03:00:00Z,0.23050000355,0.2203333325
2024-02-04T03:10:00Z,0.23066667006667,0.22016666575
2024-02-04T03:20:00Z,0.23083333658333,0.219999999
2024-02-04T03:30:00Z,0.23050000355,0.22016666575
2024-02-04T03:40:00Z,0.23116666961667,0.22016666575
2024-02-04T03:50:00Z,0.23033333703333,0.219999999
2024-02-04T04:00:00Z,0.23033333703333,0.219999999
2024-02-04T04:10:00Z,0.23083333658333,0.22016666575
2024-02-04T04:20:00Z,0.2310000031,0.22016666575
2024-02-04T04:30:00Z,0.23083333658333,0.22016666575
2024-02-04T04:40:00Z,0.23083333658333,0.22049999925
2024-02-04T04:50:00Z,0.23033333703333,0.2203333325
2024-02-04T05:00:00Z,0.23033333703333,0.2209999995
2024-02-04T05:10:00Z,0.230000004,0.22016666575
2024-02-04T05:20:00Z,0.23016667051667,0.2203333325
2024-02-04T05:30:00Z,0.23083333658333,0.219999999
2024-02-04T05:40:00Z,0.23150000265,0.219999999
2024-02-04T05:50:00Z,0.23150000265,0.22016666575
2024-02-04T06:00:00Z,0.23083333658333,0.22016666575
2024-02-04T06:10:00Z,0.23116666961667,0.219999999
2024-02-04T06:20:00Z,0.23133333613333,0.2203333325
2024-02-04T06:30:00Z,0.23050000355,0.22016666575
2024-02-04T06:40:00Z,0.23116666961667,0.220666666
2024-02-04T06:50:00Z,0.23050000355,0.2203333325
2024-02-04T07:00:00Z,0.23083333658333,0.22016666575
2024-02-04T07:10:00Z,0.23083333658333,0.22049999925
2024-02-04T07:20:00Z,0.2310000031,0.22116666625
2024-02-04T07:30:00Z,0.23150000265,0.22049999925
2024-02-04T07:40:00Z,0.23449999995,0.2203333325
2024-02-04T07:50:00Z,0.2330000013,0.22016666575
2024-02-04T08:00:00Z,0.23416666691667,0.220666666
