Čas,WE_NH3,AE_NH3
2024-01-01T06:50:00Z,0.379999995,0.280000001
2024-01-01T07:00:00Z,0.3794999955,0.280000001
2024-01-01T07:10:00Z,0.3708333375,0.280000001
2024-01-01T07:20:00Z,0.3690000059,0.280000001
2024-01-01T07:30:00Z,0.36033334703333,0.280000001
2024-01-01T07:40:00Z,0.36416667691667,0.280000001
2024-01-01T07:50:00Z,0.36766667376667,0.280000001
2024-01-01T08:00:00Z,0.352333332,0.280000001
2024-01-01T08:10:00Z,0.354166669,0.280000001
2024-01-01T08:20:00Z,0.36016668051667,0.280000001
2024-01-01T08:30:00Z,0.360000014,0.280000001
2024-01-01T08:40:00Z,0.360000014,0.280000001
2024-01-01T08:50:00Z,0.360000014,0.280000001
2024-01-01T09:00:00Z,0.351666664,0.280000001
2024-01-01T09:10:00Z,0.349999994,0.280000001
2024-01-01T09:20:00Z,0.348333329,0.280000001
2024-01-01T09:30:00Z,0.35800001,0.280000001
2024-01-01T09:40:00Z,0.356500007,0.280000001
2024-01-01T09:50:00Z,0.349999994,0.280000001
2024-01-01T10:00:00Z,0.349999994,0.280000001
2024-01-01T10:10:00Z,0.349999994,0.280000001
2024-01-01T10:20:00Z,0.349999994,0.280000001
2024-01-01T10:30:00Z,0.352499999,0.280000001
2024-01-01T10:40:00Z,0.352833333,0.280000001
2024-01-01T10:50:00Z,0.351833331,0.280000001
2024-01-01T11:00:00Z,0.349999994,0.280000001
2024-01-01T11:10:00Z,0.50576923161538,0.280000001
2024-01-01T11:20:00Z,0.35833334206667,0.280000001
2024-01-01T11:30:00Z,0.350166661,0.280000001
2024-01-01T11:40:00Z,0.3498333275,0.280000001
2024-01-01T11:50:00Z,0.346333331,0.280000001
2024-01-01T12:00:00Z,0.3408333365,0.280000001
2024-01-01T12:10:00Z,0.34066667,0.280000001
2024-01-01T12:20:00Z,0.340000004,0.280000001
2024-01-01T12:30:00Z,0.3330000103,0.280000001
2024-01-01T12:40:00Z,0.33533334153333,0.280000001
2024-01-01T12:50:00Z,0.341000003,0.280000001
2024-01-01T13:00:00Z,0.3494999945,0.280000001
2024-01-01T13:10:00Z,0.3438333335,0.280000001
2024-01-01T13:20:00Z,0.349999994,0.280000001
2024-01-01T13:30:00Z,0.3498333275,0.280000001
2024-01-01T13:40:00Z,0.351999998,0.280000001
2024-01-01T13:50:00Z,0.351499997,0.280000001
2024-01-01T14:00:00Z,0.349999994,0.280000001
2024-01-01T14:10:00Z,0.349999994,0.280000001
2024-01-01T14:20:00Z,0.349999994,0.280000001
2024-01-01T14:30:00Z,0.349999994,0.280000001
2024-01-01T14:40:00Z,0.349999994,0.280000001
2024-01-01T14:50:00Z,0.350166661,0.280000001
2024-01-01T15:00:00Z,0.350666662,0.280000001
2024-01-01T15:10:00Z,0.349999994,0.280000001
2024-01-01T15:20:00Z,0.355500005,0.280000001
2024-01-01T15:30:00Z,0.349999994,0.280000001
2024-01-01T15:40:00Z,0.351166663,0.280000001
2024-01-01T15:50:00Z,0.349999994,0.280000001
2024-01-01T16:00:00Z,0.349999994,0.280000001
2024-01-01T16:10:00Z,0.351833331,0.280000001
2024-01-01T16:20:00Z,0.360000014,0.280000001
2024-01-01T16:30:00Z,0.358500011,0.280000001
2024-01-01T16:40:00Z,0.351833331,0.280000001
2024-01-01T16:50:00Z,0.36383334388333,0.280000001
2024-01-01T17:00:00Z,0.35950001106667,0.280000001
2024-01-01T17:10:00Z,0.358333344,0.280000001
2024-01-01T17:20:00Z,0.349999994,0.280000001
2024-01-01T17:30:00Z,0.344,0.280000001
2024-01-01T17:40:00Z,0.3441666665,0.280000001
2024-01-01T17:50:00Z,0.355500005,0.280000001
2024-01-01T18:00:00Z,0.35966668,0.280000001
2024-01-01T18:10:00Z,0.356500007,0.280000001
2024-01-01T18:20:00Z,0.349666661,0.280000001
2024-01-01T18:30:00Z,0.350333328,0.280000001
2024-01-01T18:40:00Z,0.349999994,0.280000001
2024-01-01T18:50:00Z,0.349999994,0.280000001
2024-01-01T19:00:00Z,0.349999994,0.280000001
2024-01-01T19:10:00Z,0.349999994,0.280000001
2024-01-01T19:20:00Z,0.349999994,0.280000001
2024-01-01T19:30:00Z,0.3498333275,0.280000001
2024-01-01T19:40:00Z,0.3411666695,0.280000001
2024-01-01T19:50:00Z,0.34066667,0.280000001
2024-01-01T20:00:00Z,0.3458333315,0.280000001
2024-01-01T20:10:00Z,0.352166665,0.280000001
2024-01-01T20:20:00Z,0.353333334,0.280000001
2024-01-01T20:30:00Z,0.359500013,0.280000001
2024-01-01T20:40:00Z,0.352833333,0.280000001
2024-01-01T20:50:00Z,0.3435000005,0.280000001
2024-01-01T21:00:00Z,0.3370000067,0.280000001
2024-01-01T21:10:00Z,0.33050001255,0.280000001
2024-01-01T21:20:00Z,0.33833333881667,0.280000001
2024-01-01T21:30:00Z,0.3464999975,0.280000001
2024-01-01T21:40:00Z,0.340333337,0.280000001
2024-01-01T21:50:00Z,0.347999996,0.280000001
2024-01-01T22:00:00Z,0.3498333275,0.280000001
2024-01-01T22:10:00Z,0.349666661,0.280000001
2024-01-01T22:20:00Z,0.3441666665,0.280000001
2024-01-01T22:30:00Z,0.344333333,0.280000001
2024-01-01T22:40:00Z,0.33983333748333,0.280000001
2024-01-01T22:50:00Z,0.33033334603333,0.280000001
2024-01-01T23:00:00Z,0.33050001255,0.280000001
2024-01-01T23:10:00Z,0.49211539030769,0.280000001
2024-01-01T23:20:00Z,0.3443333335,0.280000001
2024-01-01T23:30:00Z,0.33866667186667,0.280000001
2024-01-01T23:40:00Z,0.33016667951667,0.280000001
2024-01-01T23:50:00Z,0.33150001165,0.280000001
2024-01-02T00:00:00Z,0.33750000625,0.280000001
2024-01-02T00:10:00Z,0.33866667186667,0.280000001
2024-01-02T00:20:00Z,0.340000004,0.280000001
2024-01-02T00:30:00Z,0.340000004,0.280000001
2024-01-02T00:40:00Z,0.340000004,0.280000001
2024-01-02T00:50:00Z,0.340000004,0.280000001
2024-01-02T01:00:00Z,0.33983333748333,0.280000001
2024-01-02T01:10:00Z,0.33683334018333,0.280000001
2024-01-02T01:20:00Z,0.33133334513333,0.280000001
2024-01-02T01:30:00Z,0.33116667861667,0.280000001
2024-01-02T01:40:00Z,0.33383334288333,0.280000001
2024-01-02T01:50:00Z,0.33350000985,0.280000001
2024-01-02T02:00:00Z,0.3390000049,0.280000001
2024-01-02T02:10:00Z,0.340000004,0.280000001
2024-01-02T02:20:00Z,0.3441666665,0.280000001
2024-01-02T02:30:00Z,0.3478333295,0.280000001
2024-01-02T02:40:00Z,0.349666661,0.280000001
2024-01-02T02:50:00Z,0.3428333345,0.280000001
2024-01-02T03:00:00Z,0.348333329,0.280000001
2024-01-02T03:10:00Z,0.342333335,0.280000001
2024-01-02T03:20:00Z,0.3478333295,0.280000001
2024-01-02T03:30:00Z,0.340000004,0.280000001
2024-01-02T03:40:00Z,0.33733333973333,0.280000001
2024-01-02T03:50:00Z,0.330000013,0.280000001
2024-01-02T04:00:00Z,0.33250001075,0.280000001
2024-01-02T04:10:00Z,0.344666666,0.280000001
2024-01-02T04:20:00Z,0.344333333,0.280000001
2024-01-02T04:30:00Z,0.33866667186667,0.280000001
2024-01-02T04:40:00Z,0.33916667141667,0.280000001
2024-01-02T04:50:00Z,0.3340000094,0.280000001
2024-01-02T05:00:00Z,0.340000004,0.280000001
2024-01-02T05:10:00Z,0.340000004,0.280000001
2024-01-02T05:20:00Z,0.3401666705,0.280000001
2024-01-02T05:30:00Z,0.340333337,0.280000001
2024-01-02T05:40:00Z,0.340000004,0.280000001
2024-01-02T05:50:00Z,0.340000004,0.280000001
2024-01-02T06:00:00Z,0.340000004,0.280000001
2024-01-02T06:10:00Z,0.340000004,0.280000001
2024-01-02T06:20:00Z,0.340000004,0.280000001
2024-01-02T06:30:00Z,0.33733333973333,0.280000001
2024-01-02T06:40:00Z,0.33250001075,0.280000001
2024-01-02T06:50:00Z,0.33783333928333,0.280000001
2024-01-02T07:00:00Z,0.33666667366667,0.280000001
2024-01-02T07:10:00Z,0.330000013,0.280000001
2024-01-02T07:20:00Z,0.330000013,0.280000001
2024-01-02T07:30:00Z,0.330000013,0.280000001
2024-01-02T07:40:00Z,0.330000013,0.280000001
2024-01-02T07:50:00Z,0.323166666,0.280000001
2024-01-02T08:00:00Z,0.319999993,0.280000001
2024-01-02T08:10:00Z,0.31266666626667,0.280000001
2024-01-02T08:20:00Z,0.31983332648333,0.280000001
2024-01-02T08:30:00Z,0.322666665,0.280000001
2024-01-02T08:40:00Z,0.320999995,0.280000001
2024-01-02T08:50:00Z,0.321333329,0.280000001
2024-01-02T09:00:00Z,0.319999993,0.280000001
2024-01-02T09:10:00Z,0.31883332738333,0.280000001
2024-01-02T09:20:00Z,0.31549999705,0.280000001
2024-01-02T09:30:00Z,0.3191666638,0.280000001
2024-01-02T09:40:00Z,0.3181666618,0.280000001
2024-01-02T09:50:00Z,0.32016666,0.280000001
2024-01-02T10:00:00Z,0.31683333016667,0.280000001
2024-01-02T10:10:00Z,0.30866667006667,0.280000001
2024-01-02T10:20:00Z,0.31516666551667,0.280000001
2024-01-02T10:30:00Z,0.32066666486667,0.280000001
2024-01-02T10:40:00Z,0.326166672,0.280000001
2024-01-02T10:50:00Z,0.33083334413333,0.280000001
2024-01-02T11:00:00Z,0.32866667506667,0.280000001
2024-01-02T11:10:00Z,0.48882352654902,0.280000001
2024-01-02T11:20:00Z,0.33683334006667,0.280000001
2024-01-02T11:30:00Z,0.32833334203333,0.280000001
2024-01-02T11:40:00Z,0.32516666903333,0.280000001
2024-01-02T11:50:00Z,0.325833338,0.280000001
2024-01-02T12:00:00Z,0.3246666719,0.280000001
2024-01-02T12:10:00Z,0.326000005,0.280000001
2024-01-02T12:20:00Z,0.33183334371667,0.280000001
2024-01-02T12:30:00Z,0.33433334243333,0.280000001
2024-01-02T12:40:00Z,0.33716667321667,0.280000001
2024-01-02T12:50:00Z,0.33633334063333,0.280000001
2024-01-02T13:00:00Z,0.33316667681667,0.280000001
2024-01-02T13:10:00Z,0.32883334061667,0.280000001
2024-01-02T13:20:00Z,0.30483333911667,0.280000001
2024-01-02T13:30:00Z,0.30400000803333,0.280000001
2024-01-02T13:40:00Z,0.31433333191667,0.280000001
2024-01-02T13:50:00Z,0.32233333148333,0.280000001
2024-01-02T14:00:00Z,0.33000001058333,0.280000001
2024-01-02T14:10:00Z,0.33200001071667,0.280000001
2024-01-02T14:20:00Z,0.33533334153333,0.280000001
2024-01-02T14:30:00Z,0.33366667636667,0.280000001
2024-01-02T14:40:00Z,0.33016667903333,0.280000001
2024-01-02T14:50:00Z,0.324833336,0.280000001
2024-01-02T15:00:00Z,0.322166664,0.280000001
2024-01-02T15:10:00Z,0.32116666248333,0.280000001
2024-01-02T15:20:00Z,0.31933332693333,0.280000001
2024-01-02T15:30:00Z,0.3169999957,0.280000001
2024-01-02T15:40:00Z,0.32350000048333,0.280000001
2024-01-02T15:50:00Z,0.33233334423333,0.280000001
2024-01-02T16:00:00Z,0.33016667951667,0.280000001
2024-01-02T16:10:00Z,0.328666677,0.280000001
2024-01-02T16:20:00Z,0.321666663,0.280000001
2024-01-02T16:30:00Z,0.321166662,0.280000001
2024-01-02T16:40:00Z,0.321333329,0.280000001
2024-01-02T16:50:00Z,0.323666667,0.280000001
2024-01-02T17:00:00Z,0.319999993,0.280000001
2024-01-02T17:10:00Z,0.320833328,0.280000001
2024-01-02T17:20:00Z,0.322499998,0.280000001
2024-01-02T17:30:00Z,0.326500006,0.280000001
2024-01-02T17:40:00Z,0.32516667,0.280000001
2024-01-02T17:50:00Z,0.320333327,0.280000001
2024-01-02T18:00:00Z,0.320499994,0.280000001
2024-01-02T18:10:00Z,0.319999993,0.280000001
2024-01-02T18:20:00Z,0.32016666,0.280000001
2024-01-02T18:30:00Z,0.321666663,0.280000001
2024-01-02T18:40:00Z,0.320333327,0.280000001
2024-01-02T18:50:00Z,0.323833334,0.280000001
2024-01-02T19:00:00Z,0.32850001,0.280000001
2024-01-02T19:10:00Z,0.329666679,0.280000001
2024-01-02T19:20:00Z,0.329166678,0.280000001
2024-01-02T19:30:00Z,0.323833334,0.280000001
2024-01-02T19:40:00Z,0.329833346,0.280000001
2024-01-02T19:50:00Z,0.330000013,0.280000001
2024-01-02T20:00:00Z,0.33116667861667,0.280000001
2024-01-02T20:10:00Z,0.330000013,0.280000001
2024-01-02T20:20:00Z,0.3330000103,0.280000001
2024-01-02T20:30:00Z,0.33033334603333,0.280000001
2024-01-02T20:40:00Z,0.33050001255,0.280000001
2024-01-02T20:50:00Z,0.330000013,0.280000001
2024-01-02T21:00:00Z,0.33133334513333,0.280000001
2024-01-02T21:10:00Z,0.329500012,0.280000001
2024-01-02T21:20:00Z,0.329500012,0.280000001
2024-01-02T21:30:00Z,0.329166678,0.280000001
2024-01-02T21:40:00Z,0.33016667951667,0.280000001
2024-01-02T21:50:00Z,0.33966667096667,0.280000001
2024-01-02T22:00:00Z,0.33466667546667,0.280000001
2024-01-02T22:10:00Z,0.33550000805,0.280000001
2024-01-02T22:20:00Z,0.33516667501667,0.280000001
2024-01-02T22:30:00Z,0.33833333883333,0.280000001
2024-01-02T22:40:00Z,0.33816667231667,0.280000001
2024-01-02T22:50:00Z,0.33750000625,0.280000001
2024-01-02T23:00:00Z,0.33216667771667,0.280000001
2024-01-02T23:10:00Z,0.48846154076923,0.280000001
2024-01-02T23:20:00Z,0.344666666,0.280000001
2024-01-02T23:30:00Z,0.33966667096667,0.280000001
2024-01-02T23:40:00Z,0.33933333793333,0.280000001
2024-01-02T23:50:00Z,0.33633334063333,0.280000001
2024-01-03T00:00:00Z,0.33316667681667,0.280000001
2024-01-03T00:10:00Z,0.340000004,0.280000001
2024-01-03T00:20:00Z,0.340000004,0.280000001
2024-01-03T00:30:00Z,0.33983333748333,0.280000001
2024-01-03T00:40:00Z,0.33750000625,0.280000001
2024-01-03T00:50:00Z,0.33916667141667,0.280000001
2024-01-03T01:00:00Z,0.33933333793333,0.280000001
2024-01-03T01:10:00Z,0.33966667096667,0.280000001
2024-01-03T01:20:00Z,0.3320000112,0.280000001
2024-01-03T01:30:00Z,0.33333334333333,0.280000001
2024-01-03T01:40:00Z,0.33016667951667,0.280000001
2024-01-03T01:50:00Z,0.33266667726667,0.280000001
2024-01-03T02:00:00Z,0.330000013,0.280000001
2024-01-03T02:10:00Z,0.33283334378333,0.280000001
2024-01-03T02:20:00Z,0.340000004,0.280000001
2024-01-03T02:30:00Z,0.340000004,0.280000001
2024-01-03T02:40:00Z,0.340000004,0.280000001
2024-01-03T02:50:00Z,0.34066667,0.280000001
2024-01-03T03:00:00Z,0.341666669,0.280000001
2024-01-03T03:10:00Z,0.340000004,0.280000001
2024-01-03T03:20:00Z,0.340333337,0.280000001
2024-01-03T03:30:00Z,0.346333331,0.280000001
2024-01-03T03:40:00Z,0.349999994,0.280000001
2024-01-03T03:50:00Z,0.354500003,0.280000001
2024-01-03T04:00:00Z,0.353666668,0.280000001
2024-01-03T04:10:00Z,0.349999994,0.280000001
2024-01-03T04:20:00Z,0.351499997,0.280000001
2024-01-03T04:30:00Z,0.356000006,0.280000001
2024-01-03T04:40:00Z,0.354833337,0.280000001
2024-01-03T04:50:00Z,0.349999994,0.280000001
2024-01-03T05:00:00Z,0.35133333,0.280000001
2024-01-03T05:10:00Z,0.359333346,0.280000001
2024-01-03T05:20:00Z,0.36050001355,0.280000001
2024-01-03T05:30:00Z,0.3630000113,0.280000001
2024-01-03T05:40:00Z,0.354833337,0.280000001
2024-01-03T05:50:00Z,0.349999994,0.280000001
2024-01-03T06:00:00Z,0.352166665,0.280000001
2024-01-03T06:10:00Z,0.350333328,0.280000001
2024-01-03T06:20:00Z,0.356666674,0.280000001
2024-01-03T06:30:00Z,0.359833347,0.280000001
2024-01-03T06:40:00Z,0.355333338,0.280000001
2024-01-03T06:50:00Z,0.349999994,0.280000001
2024-01-03T07:00:00Z,0.347999996,0.280000001
2024-01-03T07:10:00Z,0.349999994,0.280000001
2024-01-03T07:20:00Z,0.3481666625,0.280000001
2024-01-03T07:30:00Z,0.3444999995,0.280000001
2024-01-03T07:40:00Z,0.352499999,0.280000001
2024-01-03T07:50:00Z,0.357333342,0.280000001
2024-01-03T08:00:00Z,0.353500001,0.280000001
2024-01-03T08:10:00Z,0.350333328,0.280000001
2024-01-03T08:20:00Z,0.3418333355,0.280000001
2024-01-03T08:30:00Z,0.34066667,0.280000001
2024-01-03T08:40:00Z,0.3408333365,0.280000001
2024-01-03T08:50:00Z,0.3431666675,0.280000001
2024-01-03T09:00:00Z,0.3411666695,0.280000001
2024-01-03T09:10:00Z,0.33750000623333,0.280000001
2024-01-03T09:20:00Z,0.3381666723,0.280000001
2024-01-03T09:30:00Z,0.33650000713333,0.280000001
2024-01-03T09:40:00Z,0.3441666665,0.280000001
2024-01-03T09:50:00Z,0.349499995,0.280000001
2024-01-03T10:00:00Z,0.346666665,0.280000001
2024-01-03T10:10:00Z,0.3408333365,0.280000001
2024-01-03T10:20:00Z,0.343333334,0.280000001
2024-01-03T10:30:00Z,0.346333331,0.280000001
2024-01-03T10:40:00Z,0.3444999995,0.280000001
2024-01-03T10:50:00Z,0.3446666665,0.280000001
2024-01-03T11:00:00Z,0.3436666675,0.280000001
2024-01-03T11:10:00Z,0.50784314147059,0.280000001
2024-01-03T11:20:00Z,0.35183333401667,0.280000001
2024-01-03T11:30:00Z,0.3483333325,0.280000001
2024-01-03T11:40:00Z,0.3466666665,0.280000001
2024-01-03T11:50:00Z,0.348666664,0.280000001
2024-01-03T12:00:00Z,0.35033333,0.280000001
2024-01-03T12:10:00Z,0.345666666,0.280000001
2024-01-03T12:20:00Z,0.343000001,0.280000001
2024-01-03T12:30:00Z,0.345999999,0.280000001
2024-01-03T12:40:00Z,0.3496666635,0.280000001
2024-01-03T12:50:00Z,0.3491666625,0.280000001
2024-01-03T13:00:00Z,0.3396666708,0.280000001
2024-01-03T13:10:00Z,0.33250001026667,0.280000001
2024-01-03T13:20:00Z,0.33983333736667,0.280000001
2024-01-03T13:30:00Z,0.34050000331667,0.280000001
2024-01-03T13:40:00Z,0.33916667123333,0.280000001
2024-01-03T13:50:00Z,0.3493333285,0.280000001
2024-01-03T14:00:00Z,0.34883333,0.280000001
2024-01-03T14:10:00Z,0.3484999955,0.280000001
2024-01-03T14:20:00Z,0.3461666645,0.280000001
2024-01-03T14:30:00Z,0.33983333745,0.280000001
2024-01-03T14:40:00Z,0.34050000345,0.280000001
2024-01-03T14:50:00Z,0.343333334,0.280000001
2024-01-03T15:00:00Z,0.349166662,0.280000001
2024-01-03T15:10:00Z,0.351666664,0.280000001
2024-01-03T15:20:00Z,0.3483333305,0.280000001
2024-01-03T15:30:00Z,0.3481666625,0.280000001
2024-01-03T15:40:00Z,0.350333328,0.280000001
2024-01-03T15:50:00Z,0.343333334,0.280000001
2024-01-03T16:00:00Z,0.3461666645,0.280000001
2024-01-03T16:10:00Z,0.340333337,0.280000001
2024-01-03T16:20:00Z,0.346666664,0.280000001
2024-01-03T16:30:00Z,0.343333334,0.280000001
2024-01-03T16:40:00Z,0.347999996,0.280000001
2024-01-03T16:50:00Z,0.33366667585,0.280000001
2024-01-03T17:00:00Z,0.33083334558333,0.280000001
2024-01-03T17:10:00Z,0.33033334555,0.280000001
2024-01-03T17:20:00Z,0.32983334165,0.280000001
2024-01-03T17:30:00Z,0.33866667185,0.280000001
2024-01-03T17:40:00Z,0.33966667095,0.280000001
2024-01-03T17:50:00Z,0.3411666695,0.280000001
2024-01-03T18:00:00Z,0.340000004,0.280000001
2024-01-03T18:10:00Z,0.342333335,0.280000001
2024-01-03T18:20:00Z,0.3415000025,0.280000001
2024-01-03T18:30:00Z,0.34300000098333,0.280000001
2024-01-03T18:40:00Z,0.33866667186667,0.280000001
2024-01-03T18:50:00Z,0.33550000805,0.280000001
2024-01-03T19:00:00Z,0.33950000445,0.280000001
2024-01-03T19:10:00Z,0.33466667546667,0.280000001
2024-01-03T19:20:00Z,0.33883333838333,0.280000001
2024-01-03T19:30:00Z,0.340000004,0.280000001
2024-01-03T19:40:00Z,0.33750000625,0.280000001
2024-01-03T19:50:00Z,0.3330000103,0.280000001
2024-01-03T20:00:00Z,0.33816667231667,0.280000001
2024-01-03T20:10:00Z,0.33383334288333,0.280000001
2024-01-03T20:20:00Z,0.32950001151667,0.280000001
2024-01-03T20:30:00Z,0.32950001055,0.280000001
2024-01-03T20:40:00Z,0.33466667546667,0.280000001
2024-01-03T20:50:00Z,0.33866667186667,0.280000001
2024-01-03T21:00:00Z,0.329333345,0.280000001
2024-01-03T21:10:00Z,0.33116667765,0.280000001
2024-01-03T21:20:00Z,0.33450000893333,0.280000001
2024-01-03T21:30:00Z,0.3388333383,0.280000001
2024-01-03T21:40:00Z,0.3425000015,0.280000001
2024-01-03T21:50:00Z,0.34083333648333,0.280000001
2024-01-03T22:00:00Z,0.33566667456667,0.280000001
2024-01-03T22:10:00Z,0.33350000985,0.280000001
2024-01-03T22:20:00Z,0.3408333365,0.280000001
2024-01-03T22:30:00Z,0.34066667,0.280000001
2024-01-03T22:40:00Z,0.33750000625,0.280000001
2024-01-03T22:50:00Z,0.33783333928333,0.280000001
2024-01-03T23:00:00Z,0.3401666705,0.280000001
2024-01-03T23:10:00Z,0.49865384857692,0.280000001
2024-01-03T23:20:00Z,0.3513333325,0.280000001
2024-01-03T23:30:00Z,0.33266667726667,0.280000001
2024-01-03T23:40:00Z,0.3360000076,0.280000001
2024-01-03T23:50:00Z,0.33766667276667,0.280000001
2024-01-04T00:00:00Z,0.33083334413333,0.280000001
2024-01-04T00:10:00Z,0.32966667803333,0.280000001
2024-01-04T00:20:00Z,0.32366666651667,0.280000001
2024-01-04T00:30:00Z,0.32933334403333,0.280000001
2024-01-04T00:40:00Z,0.34266666788333,0.280000001
2024-01-04T00:50:00Z,0.35933333973333,0.280000001
2024-01-04T01:00:00Z,0.36183334568333,0.280000001
2024-01-04T01:10:00Z,0.352833333,0.280000001
2024-01-04T01:20:00Z,0.3468333305,0.280000001
2024-01-04T01:30:00Z,0.33933333793333,0.280000001
2024-01-04T01:40:00Z,0.33966667096667,0.280000001
2024-01-04T01:50:00Z,0.340000004,0.280000001
2024-01-04T02:00:00Z,0.340000004,0.280000001
2024-01-04T02:10:00Z,0.33550000805,0.280000001
2024-01-04T02:20:00Z,0.323833334,0.280000001
2024-01-04T02:30:00Z,0.33266667533333,0.280000001
2024-01-04T02:40:00Z,0.3350000085,0.280000001
2024-01-04T02:50:00Z,0.33650000715,0.280000001
2024-01-04T03:00:00Z,0.34016667048333,0.280000001
2024-01-04T03:10:00Z,0.34133333595,0.280000001
2024-01-04T03:20:00Z,0.34216666848333,0.280000001
2024-01-04T03:30:00Z,0.33866667186667,0.280000001
2024-01-04T03:40:00Z,0.34133333596667,0.280000001
2024-01-04T03:50:00Z,0.3453333325,0.280000001
2024-01-04T04:00:00Z,0.3488333285,0.280000001
2024-01-04T04:10:00Z,0.3488333285,0.280000001
2024-01-04T04:20:00Z,0.349999995,0.280000001
2024-01-04T04:30:00Z,0.3441666665,0.280000001
2024-01-04T04:40:00Z,0.346999997,0.280000001
2024-01-04T04:50:00Z,0.3494999955,0.280000001
2024-01-04T05:00:00Z,0.3494999945,0.280000001
2024-01-04T05:10:00Z,0.3468333305,0.280000001
2024-01-04T05:20:00Z,0.34050000348333,0.280000001
2024-01-04T05:30:00Z,0.342000002,0.280000001
2024-01-04T05:40:00Z,0.342333335,0.280000001
2024-01-04T05:50:00Z,0.3405000035,0.280000001
2024-01-04T06:00:00Z,0.3405000035,0.280000001
2024-01-04T06:10:00Z,0.34166666896667,0.280000001
2024-01-04T06:20:00Z,0.34733333,0.280000001
2024-01-04T06:30:00Z,0.3438333335,0.280000001
2024-01-04T06:40:00Z,0.349666661,0.280000001
2024-01-04T06:50:00Z,0.350166661,0.280000001
2024-01-04T07:00:00Z,0.349999994,0.280000001
2024-01-04T07:10:00Z,0.3458333315,0.280000001
2024-01-04T07:20:00Z,0.342000002,0.280000001
2024-01-04T07:30:00Z,0.342000002,0.280000001
2024-01-04T07:40:00Z,0.344,0.280000001
2024-01-04T07:50:00Z,0.348333329,0.280000001
2024-01-04T08:00:00Z,0.347666663,0.280000001
2024-01-04T08:10:00Z,0.3405000035,0.280000001
2024-01-04T08:20:00Z,0.33966667096667,0.280000001
2024-01-04T08:30:00Z,0.33583334108333,0.280000001
2024-01-04T08:40:00Z,0.33433334243333,0.280000001
2024-01-04T08:50:00Z,0.33233334421667,0.280000001
2024-01-04T09:00:00Z,0.33750000625,0.280000001
2024-01-04T09:10:00Z,0.342000002,0.280000001
2024-01-04T09:20:00Z,0.341000003,0.280000001
2024-01-04T09:30:00Z,0.3421666685,0.280000001
2024-01-04T09:40:00Z,0.3444999995,0.280000001
2024-01-04T09:50:00Z,0.343000001,0.280000001
2024-01-04T10:00:00Z,0.3468333305,0.280000001
2024-01-04T10:10:00Z,0.3451666655,0.280000001
2024-01-04T10:20:00Z,0.342666668,0.280000001
2024-01-04T10:30:00Z,0.341000003,0.280000001
2024-01-04T10:40:00Z,0.3438333335,0.280000001
2024-01-04T10:50:00Z,0.345999998,0.280000001
2024-01-04T11:00:00Z,0.34066667,0.280000001
2024-01-04T11:10:00Z,0.49769231334615,0.280000001
2024-01-04T11:20:00Z,0.344666667,0.280000001
2024-01-04T11:30:00Z,0.3421666685,0.280000001
2024-01-04T11:40:00Z,0.34100000296667,0.280000001
