Čas,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23
2024-05-01T20:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T21:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T21:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T21:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T21:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T21:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T21:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T22:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T22:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T22:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T22:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T22:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T22:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T23:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T23:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T23:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T23:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T23:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01T23:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T00:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T00:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T00:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T00:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T00:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T01:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T01:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T01:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T01:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T01:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T01:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T02:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T02:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T02:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T02:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T02:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T02:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T03:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T03:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T03:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T03:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T03:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T03:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T04:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T04:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T04:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T04:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T04:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T04:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T05:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T05:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T05:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T05:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T05:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T05:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T06:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T06:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T06:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T06:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T06:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T06:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T07:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T07:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T07:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T07:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T07:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T07:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T08:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T08:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T08:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T08:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T08:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T08:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T09:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T09:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T09:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T09:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T09:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T10:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T10:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T10:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T10:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T10:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T10:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T11:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T11:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T11:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T11:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T11:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T11:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T12:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T12:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T12:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T12:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T12:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T12:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T13:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T13:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T13:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T13:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T13:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T13:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T14:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T14:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T14:20:00Z,166,8.4,2.4,0.4,0.8,1.6,0.8,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02T14:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T14:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T14:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T15:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T15:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T15:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T15:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T15:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T15:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T16:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T16:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T16:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T16:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T16:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T16:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T17:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T17:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T17:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T17:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T17:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T17:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T18:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T18:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T18:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T18:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T18:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T18:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T19:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T19:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T19:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T19:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T19:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T19:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T20:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T20:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T20:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T20:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T20:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T20:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T21:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T21:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T21:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T21:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T21:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T21:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T22:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02T22:10:00Z,253.76,19.52,5.84,1.46,2.04,1.7,1.3,0.56,0.3,0.22,0.12,0.02,0.04,0,0.02,0,0,0,0,0,0,0,0,0
2024-05-02T22:20:00Z,234.16666666667,20.016666666667,6.3666666666667,1.6833333333333,2.35,1.9666666666667,1.0833333333333,0.5,0.26666666666667,0.13333333333333,0.1,0.033333333333333,0.016666666666667,0.016666666666667,0.016666666666667,0,0.016666666666667,0,0,0.016666666666667,0,0,0,0
2024-05-02T22:30:00Z,273.2,21.016666666667,6.9333333333333,1.65,2.6833333333333,2.05,1.3166666666667,0.48333333333333,0.43333333333333,0.15,0.1,0.1,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0
2024-05-02T22:40:00Z,352.86666666667,24.883333333333,6.95,1.9666666666667,2.9333333333333,2.2166666666667,1.1333333333333,0.6,0.31666666666667,0.2,0.066666666666667,0.033333333333333,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-05-02T22:50:00Z,411.45,28.683333333333,8.0666666666667,2.25,2.8333333333333,2.4666666666667,1.3666666666667,0.55,0.3,0.21666666666667,0.083333333333333,0.1,0.033333333333333,0.05,0,0,0,0,0,0,0,0,0,0
2024-05-02T23:00:00Z,359.78333333333,26.366666666667,8.0833333333333,1.9333333333333,3.0833333333333,2.2166666666667,1.6166666666667,0.56666666666667,0.5,0.15,0.16666666666667,0.05,0.033333333333333,0,0.016666666666667,0,0,0,0,0,0,0.016666666666667,0,0
2024-05-02T23:10:00Z,324.96666666667,25.916666666667,7.9166666666667,2.0333333333333,2.6333333333333,2.3666666666667,1.5166666666667,0.51666666666667,0.45,0.23333333333333,0.066666666666667,0.1,0,0.033333333333333,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-05-02T23:20:00Z,301.58333333333,24.833333333333,6.8166666666667,2.0666666666667,3.4166666666667,2.4,1.6333333333333,0.51666666666667,0.4,0.31666666666667,0.15,0.083333333333333,0.033333333333333,0.05,0.066666666666667,0,0,0,0,0,0,0,0,0
2024-05-02T23:30:00Z,299.81666666667,23.983333333333,7.4166666666667,1.9,2.95,2.2333333333333,1.5,0.83333333333333,0.63333333333333,0.25,0.1,0.033333333333333,0.016666666666667,0.016666666666667,0,0,0,0.016666666666667,0,0,0,0,0,0
2024-05-02T23:40:00Z,299.21666666667,23.566666666667,7.5,1.6333333333333,3,2.2,1.3333333333333,0.56666666666667,0.58333333333333,0.3,0.083333333333333,0.066666666666667,0.016666666666667,0.016666666666667,0.033333333333333,0,0,0,0,0,0,0,0,0
2024-05-02T23:50:00Z,290.21666666667,25.583333333333,7.6,1.8333333333333,2.3,2.2,1.9166666666667,0.55,0.56666666666667,0.23333333333333,0.18333333333333,0.066666666666667,0.05,0,0.016666666666667,0,0,0,0,0,0,0,0,0
2024-05-03T00:00:00Z,264.23333333333,22.433333333333,6.0333333333333,1.8,2.3166666666667,2.1,1.3166666666667,0.43333333333333,0.45,0.18333333333333,0.05,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-05-03T00:10:00Z,245.48333333333,19.15,6.8666666666667,1.3666666666667,2.0333333333333,1.7,1.15,0.56666666666667,0.41666666666667,0.16666666666667,0.083333333333333,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0
2024-05-03T00:20:00Z,211.21666666667,18.7,5.4833333333333,1.4,1.9,1.5666666666667,1.2166666666667,0.46666666666667,0.31666666666667,0.15,0.083333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-03T00:30:00Z,208.13333333333,19.683333333333,5.7833333333333,1.6666666666667,2.8333333333333,1.55,1,0.68333333333333,0.3,0.13333333333333,0.083333333333333,0.05,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-05-03T00:40:00Z,216.5,22.216666666667,7.15,1.8166666666667,2.5333333333333,1.8,1.3,0.61666666666667,0.56666666666667,0.13333333333333,0.083333333333333,0.033333333333333,0.033333333333333,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-05-03T00:50:00Z,216.08333333333,22.783333333333,7.2666666666667,1.6166666666667,2.6666666666667,2.1,1.35,0.48333333333333,0.41666666666667,0.2,0.13333333333333,0.05,0.016666666666667,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-05-03T01:00:00Z,221.38333333333,22.733333333333,7.7,1.7166666666667,2.75,2.1166666666667,1.2166666666667,0.6,0.41666666666667,0.23333333333333,0.13333333333333,0.066666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-05-03T01:10:00Z,215.93333333333,24.766666666667,6.9333333333333,1.8333333333333,2.35,1.9166666666667,1.1,0.45,0.61666666666667,0.11666666666667,0.05,0.05,0.016666666666667,0.033333333333333,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-05-03T01:20:00Z,222.31666666667,22.966666666667,7.2833333333333,1.9333333333333,2.3166666666667,2.0833333333333,0.88333333333333,0.4,0.41666666666667,0.11666666666667,0.066666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0.016666666666667
2024-05-03T01:30:00Z,227.6,25.3,8.0666666666667,1.7,2.8166666666667,2.1,1.4833333333333,0.3,0.41666666666667,0.083333333333333,0.05,0,0.033333333333333,0,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-05-03T01:40:00Z,241.71666666667,27.716666666667,9.4333333333333,2.0166666666667,2.6166666666667,1.9333333333333,1.2166666666667,0.51666666666667,0.21666666666667,0.083333333333333,0.066666666666667,0.05,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-05-03T01:50:00Z,245.4,28.016666666667,9.5833333333333,2.1333333333333,3.3166666666667,2.2,1.4333333333333,0.58333333333333,0.46666666666667,0.21666666666667,0.1,0.033333333333333,0.033333333333333,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0
