Čas,PM_1,PM_2.5,PM_10
2024-05-02T21:30:00Z,,,
2024-05-02T21:40:00Z,,,
2024-05-02T21:50:00Z,,,
2024-05-02T22:00:00Z,,,
2024-05-02T22:10:00Z,0.81659999964,1.92740000484,6.99159997474
2024-05-02T22:20:00Z,0.81033333335,1.9366666595333,6.5226666369333
2024-05-02T22:30:00Z,0.90650000268333,2.1529999971667,8.1515000245
2024-05-02T22:40:00Z,1.1253333369833,2.41216666695,6.6471666675333
2024-05-02T22:50:00Z,1.2731666644,2.6331666807167,8.7595000429
2024-05-02T23:00:00Z,1.1549999972667,2.59983332955,8.6828333516333
2024-05-02T23:10:00Z,1.0803333331833,2.4821666538667,8.5789999266667
2024-05-02T23:20:00Z,1.00866666245,2.4848333319333,10.711333275333
2024-05-02T23:30:00Z,1.0036666681667,2.5120000005,8.8631666522833
2024-05-02T23:40:00Z,0.99933332706667,2.3818333268167,9.1330000559167
2024-05-02T23:50:00Z,0.98449999698333,2.45299999715,9.8406666536667
2024-05-03T00:00:00Z,0.88649999993333,2.1124999960833,6.0026666721167
2024-05-03T00:10:00Z,0.82116666533333,1.9326666752167,7.0586666567167
2024-05-03T00:20:00Z,0.71033333345,1.7336666812833,5.4508333543333
2024-05-03T00:30:00Z,0.73349999881667,1.8349999954333,6.2494999981833
2024-05-03T00:40:00Z,0.79899999601667,2.0701666593167,7.5445000349
2024-05-03T00:50:00Z,0.81299999458333,2.1053333163667,7.8521666806167
2024-05-03T01:00:00Z,0.81816666526667,2.10716666185,8.0168333552
2024-05-03T01:10:00Z,0.79549999426667,1.96366666555,7.07566673775
2024-05-03T01:20:00Z,0.82099999781667,1.9373333256,5.3761666377833
2024-05-03T01:30:00Z,0.8524999986,2.1188333332167,5.7243333677167
2024-05-03T01:40:00Z,0.91983333226667,2.1151666661,5.63966665455
2024-05-03T01:50:00Z,0.94083333416667,2.3706666628833,8.2010000307667
2024-05-03T02:00:00Z,0.93600000041667,2.3200000167167,7.7904999773667
2024-05-03T02:10:00Z,0.85849999985,2.2358333329833,8.2856666904333
2024-05-03T02:20:00Z,0.90433333115,2.0691666663,6.1006666939333
2024-05-03T02:30:00Z,0.82483333645,1.7576666633,4.2356666387333
2024-05-03T02:40:00Z,0.98533333248333,2.4866666555667,8.01149999695
2024-05-03T02:50:00Z,0.98983333416667,2.52566666205,11.030000017067
2024-05-03T03:00:00Z,1.0201666643167,2.47216666145,8.5874999601833
2024-05-03T03:10:00Z,0.92516666848333,2.2959999939333,7.8016666909833
2024-05-03T03:20:00Z,1.13050000565,2.7121666550833,8.3588333530333
2024-05-03T03:30:00Z,1.5051666675833,3.3300000111167,9.2533332986167
2024-05-03T03:40:00Z,2.1666666607333,4.6191666722667,11.389333236383
2024-05-03T03:50:00Z,2.36333333455,4.7603333513167,11.464166653083
2024-05-03T04:00:00Z,2.4374999999833,5.0990000089,11.751666641267
2024-05-03T04:10:00Z,2.5665217586957,5.2717391304783,13.647391319435
2024-05-03T04:20:00Z,,,
2024-05-03T04:30:00Z,,,
2024-05-03T04:40:00Z,,,
2024-05-03T04:50:00Z,,,
2024-05-03T05:00:00Z,,,
2024-05-03T05:10:00Z,,,
2024-05-03T05:20:00Z,,,
2024-05-03T05:30:00Z,,,
2024-05-03T05:40:00Z,,,
2024-05-03T05:50:00Z,,,
2024-05-03T06:00:00Z,,,
2024-05-03T06:10:00Z,,,
2024-05-03T06:20:00Z,,,
2024-05-03T06:30:00Z,,,
2024-05-03T06:40:00Z,,,
2024-05-03T06:50:00Z,,,
2024-05-03T07:00:00Z,,,
2024-05-03T07:10:00Z,,,
2024-05-03T07:20:00Z,,,
2024-05-03T07:30:00Z,,,
2024-05-03T07:40:00Z,,,
2024-05-03T07:50:00Z,,,
2024-05-03T08:00:00Z,,,
2024-05-03T08:10:00Z,,,
2024-05-03T08:20:00Z,,,
2024-05-03T08:30:00Z,,,
2024-05-03T08:40:00Z,,,
2024-05-03T08:50:00Z,,,
2024-05-03T09:00:00Z,,,
2024-05-03T09:10:00Z,,,
2024-05-03T09:20:00Z,2.0899999736,4.9339999674,16.9939999596
2024-05-03T09:30:00Z,,,
2024-05-03T09:40:00Z,,,
2024-05-03T09:50:00Z,,,
2024-05-03T10:00:00Z,,,
2024-05-03T10:10:00Z,0.4028000003,1.21239999354,3.56440001566
2024-05-03T10:20:00Z,0.4144999986,1.1388333290667,3.9776666672
2024-05-03T10:30:00Z,0.3831666673,1.1438333293167,4.8558333374667
2024-05-03T10:40:00Z,0.3775000001,1.0343333334,3.3621666967333
2024-05-03T10:50:00Z,0.3798333327,1.0388333305167,3.2295000131167
2024-05-03T11:00:00Z,0.38699999998333,1.1266666650167,4.7444999628167
2024-05-03T11:10:00Z,0.38616666695,1.0099999994,3.8998333574333
2024-05-03T11:20:00Z,0.38483333216667,1.0888333261,4.5619999984167
2024-05-03T11:30:00Z,0.40799999833333,1.1909999956333,5.10066669015
2024-05-03T11:40:00Z,0.40483333211667,1.1056666622667,3.2651666840167
2024-05-03T11:50:00Z,0.42449999995,1.2264999995333,5.03000000525
2024-05-03T12:00:00Z,0.39699999986667,1.08950000205,3.9168333003
2024-05-03T12:10:00Z,0.39783333241667,1.19666666345,5.0534999790833
2024-05-03T12:20:00Z,0.4294999966,1.1458333278667,3.60733333785
2024-05-03T12:30:00Z,0.449499997,1.2653333316667,4.2481666643833
2024-05-03T12:40:00Z,0.41716666471667,1.1149999956167,4.6646666920833
2024-05-03T12:50:00Z,0.4219999993,1.1226666699,4.1561666422833
2024-05-03T13:00:00Z,0.44149999615,1.1423333292167,3.51799998925
2024-05-03T13:10:00Z,0.43166666375,1.2068333313167,5.0368333352667
2024-05-03T13:20:00Z,0.44883333093333,1.29099999765,4.8276666967
2024-05-03T13:30:00Z,0.47649999598333,1.35216666955,6.3413333037667
2024-05-03T13:40:00Z,0.4418333306,1.2655000015833,3.3516666575833
2024-05-03T13:50:00Z,0.45849999731667,1.2821666598833,4.2310000110333
2024-05-03T14:00:00Z,0.43533333088333,1.4073333407667,8.5454999863
2024-05-03T14:10:00Z,0.43799999658333,1.2678333322833,5.3651666563333
2024-05-03T14:20:00Z,0.46099999593333,1.3231666614667,7.5725000034
2024-05-03T14:30:00Z,0.45149999756667,1.25899999935,5.02866670375
2024-05-03T14:40:00Z,0.43716666391667,1.2345000018833,4.74666665475
2024-05-03T14:50:00Z,0.46783332818333,1.3258333325,6.1120000025
2024-05-03T15:00:00Z,0.4328333308,1.2369999974667,5.2736667040667
2024-05-03T15:10:00Z,0.43883333253333,1.1886666655667,4.7771666488167
2024-05-03T15:20:00Z,0.44099999461667,1.1693333338,3.7468333293667
2024-05-03T15:30:00Z,0.43216666478333,1.2095000029,5.54183334325
2024-05-03T15:40:00Z,0.56200000045,1.6121666630333,7.5893333913833
2024-05-03T15:50:00Z,0.63783333296667,1.7501666585667,6.8821667057167
2024-05-03T16:00:00Z,0.6453333328,1.77299999405,7.3231666942
2024-05-03T16:10:00Z,0.64816666643333,1.7738333195667,8.7416666271333
2024-05-03T16:20:00Z,0.68816666898333,1.6886666695667,7.47199999585
2024-05-03T16:30:00Z,0.67983333766667,1.7269999941,7.5868332792667
2024-05-03T16:40:00Z,0.73416666983333,1.648999994,6.6325000473833
2024-05-03T16:50:00Z,0.7370000025,1.7556666653333,5.82866670465
2024-05-03T17:00:00Z,0.75266666706667,1.8180000046667,6.9621666805667
2024-05-03T17:10:00Z,0.77649999951667,1.9028333306,6.03083337955
2024-05-03T17:20:00Z,0.83949999511667,2.1146666577167,8.8233333307667
2024-05-03T17:30:00Z,0.7985000014,2.0060000041833,9.451333315
2024-05-03T17:40:00Z,0.81866666368333,1.92133332185,7.5903333246667
2024-05-03T17:50:00Z,0.85566666723333,2.0693333346833,6.9333333554833
2024-05-03T18:00:00Z,0.8058333327,1.7574999948833,6.5735000132667
2024-05-03T18:10:00Z,0.8424999982,1.8244999965167,5.45516666765
2024-05-03T18:20:00Z,0.81483333208333,1.80916665495,6.33183335935
2024-05-03T18:30:00Z,0.82366666685,1.7406666595833,5.7806667129333
2024-05-03T18:40:00Z,0.82033333078333,1.8078333259,5.3888333052667
2024-05-03T18:50:00Z,0.8399999966,1.7688333332333,6.8686666827
2024-05-03T19:00:00Z,0.84283332918333,1.89150001205,7.07783333285
2024-05-03T19:10:00Z,0.88616666988333,1.8096666634667,6.044666626
2024-05-03T19:20:00Z,0.86150000093333,1.7613333323667,5.9643333236333
2024-05-03T19:30:00Z,0.87616666351667,1.81049999295,6.5975000401167
2024-05-03T19:40:00Z,0.851666668,1.7509999951,5.7288332980167
2024-05-03T19:50:00Z,0.84516666431667,1.7355000038833,6.0071666699
2024-05-03T20:00:00Z,0.83083333365,1.7526666561833,5.621166696
2024-05-03T20:10:00Z,0.82266666983333,1.56033333345,4.6578333397667
2024-05-03T20:20:00Z,0.8126666675,1.60483333365,4.7078333488667
2024-05-03T20:30:00Z,0.84333333271667,1.7561666657833,7.3828333080833
2024-05-03T20:40:00Z,0.92150000133333,1.68433333335,5.7080000225167
2024-05-03T20:50:00Z,0.94749999943333,1.7096666674167,4.4693333765333
2024-05-03T21:00:00Z,0.96283332911667,1.7226666678667,4.62866663835
2024-05-03T21:10:00Z,0.97599999911667,1.7809999982333,6.0716666541167
2024-05-03T21:20:00Z,1.0911666642333,1.9980000019,5.5493332980833
2024-05-03T21:30:00Z,1.1133333394833,2.0086666603833,5.9423333244
2024-05-03T21:40:00Z,1.0775000016167,1.85633332335,5.19049998525
2024-05-03T21:50:00Z,1.0819999953333,1.9836666693167,4.8248332968667
2024-05-03T22:00:00Z,1.0531666637333,2.0154999891667,6.0126666328
2024-05-03T22:10:00Z,1.1409615415577,1.9576923045192,5.5269230718462
2024-05-03T22:20:00Z,1.18799999355,2.0218333364167,4.9401666661
2024-05-03T22:30:00Z,1.2853333384333,2.1941666662333,6.28299998645
2024-05-03T22:40:00Z,1.43416666195,2.4813333491333,6.4275000156167
2024-05-03T22:50:00Z,1.5928333322333,2.7216666758333,7.3176667669
2024-05-03T23:00:00Z,1.60016666645,2.6750000119167,7.7615000268167
2024-05-03T23:10:00Z,1.7938333392,2.9511666794833,7.06250000205
2024-05-03T23:20:00Z,1.9363636266364,3.2481817982727,5.9886363203636
2024-05-03T23:30:00Z,,,
2024-05-03T23:40:00Z,,,
2024-05-03T23:50:00Z,,,
2024-05-04T00:00:00Z,,,
2024-05-04T00:10:00Z,,,
2024-05-04T00:20:00Z,,,
2024-05-04T00:30:00Z,,,
2024-05-04T00:40:00Z,,,
2024-05-04T00:50:00Z,,,
2024-05-04T01:00:00Z,,,
2024-05-04T01:10:00Z,,,
2024-05-04T01:20:00Z,,,
2024-05-04T01:30:00Z,,,
2024-05-04T01:40:00Z,,,
2024-05-04T01:50:00Z,,,
2024-05-04T02:00:00Z,,,
2024-05-04T02:10:00Z,,,
2024-05-04T02:20:00Z,,,
2024-05-04T02:30:00Z,,,
2024-05-04T02:40:00Z,,,
2024-05-04T02:50:00Z,,,
2024-05-04T03:00:00Z,,,
2024-05-04T03:10:00Z,,,
2024-05-04T03:20:00Z,,,
2024-05-04T03:30:00Z,,,
2024-05-04T03:40:00Z,,,
2024-05-04T03:50:00Z,,,
2024-05-04T04:00:00Z,,,
2024-05-04T04:10:00Z,,,
2024-05-04T04:20:00Z,,,
2024-05-04T04:30:00Z,,,
2024-05-04T04:40:00Z,,,
2024-05-04T04:50:00Z,,,
2024-05-04T05:00:00Z,,,
2024-05-04T05:10:00Z,,,
2024-05-04T05:20:00Z,,,
2024-05-04T05:30:00Z,,,
2024-05-04T05:40:00Z,,,
2024-05-04T05:50:00Z,,,
2024-05-04T06:00:00Z,,,
2024-05-04T06:10:00Z,,,
2024-05-04T06:20:00Z,,,
2024-05-04T06:30:00Z,,,
2024-05-04T06:40:00Z,,,
2024-05-04T06:50:00Z,,,
2024-05-04T07:00:00Z,,,
2024-05-04T07:10:00Z,,,
2024-05-04T07:20:00Z,,,
2024-05-04T07:30:00Z,,,
2024-05-04T07:40:00Z,,,
2024-05-04T07:50:00Z,,,
2024-05-04T08:00:00Z,,,
2024-05-04T08:10:00Z,,,
2024-05-04T08:20:00Z,,,
2024-05-04T08:30:00Z,,,
2024-05-04T08:40:00Z,,,
2024-05-04T08:50:00Z,,,
2024-05-04T09:00:00Z,,,
2024-05-04T09:10:00Z,,,
2024-05-04T09:20:00Z,,,
2024-05-04T09:30:00Z,,,
2024-05-04T09:40:00Z,,,
2024-05-04T09:50:00Z,,,
2024-05-04T10:00:00Z,,,
2024-05-04T10:10:00Z,,,
2024-05-04T10:20:00Z,,,
2024-05-04T10:30:00Z,,,
2024-05-04T10:40:00Z,,,
2024-05-04T10:50:00Z,,,
2024-05-04T11:00:00Z,,,
2024-05-04T11:10:00Z,,,
2024-05-04T11:20:00Z,,,
2024-05-04T11:30:00Z,,,
2024-05-04T11:40:00Z,,,
2024-05-04T11:50:00Z,,,
2024-05-04T12:00:00Z,,,
2024-05-04T12:10:00Z,,,
2024-05-04T12:20:00Z,,,
2024-05-04T12:30:00Z,,,
2024-05-04T12:40:00Z,,,
2024-05-04T12:50:00Z,,,
2024-05-04T13:00:00Z,,,
2024-05-04T13:10:00Z,,,
2024-05-04T13:20:00Z,,,
2024-05-04T13:30:00Z,,,
2024-05-04T13:40:00Z,,,
2024-05-04T13:50:00Z,,,
2024-05-04T14:00:00Z,,,
2024-05-04T14:10:00Z,,,
2024-05-04T14:20:00Z,,,
2024-05-04T14:30:00Z,,,
2024-05-04T14:40:00Z,,,
2024-05-04T14:50:00Z,,,
2024-05-04T15:00:00Z,,,
2024-05-04T15:10:00Z,,,
2024-05-04T15:20:00Z,,,
2024-05-04T15:30:00Z,,,
2024-05-04T15:40:00Z,,,
2024-05-04T15:50:00Z,,,
2024-05-04T16:00:00Z,,,
2024-05-04T16:10:00Z,,,
2024-05-04T16:20:00Z,,,
2024-05-04T16:30:00Z,,,
2024-05-04T16:40:00Z,,,
2024-05-04T16:50:00Z,,,
2024-05-04T17:00:00Z,,,
2024-05-04T17:10:00Z,,,
2024-05-04T17:20:00Z,,,
2024-05-04T17:30:00Z,,,
2024-05-04T17:40:00Z,,,
2024-05-04T17:50:00Z,,,
2024-05-04T18:00:00Z,,,
2024-05-04T18:10:00Z,,,
2024-05-04T18:20:00Z,,,
2024-05-04T18:30:00Z,,,
2024-05-04T18:40:00Z,,,
2024-05-04T18:50:00Z,,,
2024-05-04T19:00:00Z,,,
2024-05-04T19:10:00Z,,,
2024-05-04T19:20:00Z,,,
2024-05-04T19:30:00Z,,,
2024-05-04T19:40:00Z,,,
2024-05-04T19:50:00Z,,,
2024-05-04T20:00:00Z,,,
2024-05-04T20:10:00Z,,,
2024-05-04T20:20:00Z,,,
2024-05-04T20:30:00Z,,,
2024-05-04T20:40:00Z,,,
2024-05-04T20:50:00Z,,,
2024-05-04T21:00:00Z,,,
2024-05-04T21:10:00Z,,,
2024-05-04T21:20:00Z,,,
2024-05-04T21:30:00Z,,,
2024-05-04T21:40:00Z,,,
2024-05-04T21:50:00Z,,,
2024-05-04T22:00:00Z,,,
2024-05-04T22:10:00Z,,,
2024-05-04T22:20:00Z,,,
2024-05-04T22:30:00Z,,,
2024-05-04T22:40:00Z,,,
2024-05-04T22:50:00Z,,,
2024-05-04T23:00:00Z,,,
2024-05-04T23:10:00Z,,,
2024-05-04T23:20:00Z,,,
2024-05-04T23:30:00Z,,,
2024-05-04T23:40:00Z,,,
2024-05-04T23:50:00Z,,,
2024-05-05T00:00:00Z,,,
2024-05-05T00:10:00Z,,,
2024-05-05T00:20:00Z,,,
2024-05-05T00:30:00Z,,,
2024-05-05T00:40:00Z,,,
2024-05-05T00:50:00Z,,,
2024-05-05T01:00:00Z,,,
2024-05-05T01:10:00Z,,,
2024-05-05T01:20:00Z,,,
2024-05-05T01:30:00Z,,,
2024-05-05T01:40:00Z,,,
2024-05-05T01:50:00Z,,,
2024-05-05T02:00:00Z,,,
2024-05-05T02:10:00Z,,,
2024-05-05T02:20:00Z,,,
2024-05-05T02:30:00Z,,,
2024-05-05T02:40:00Z,,,
2024-05-05T02:50:00Z,,,
2024-05-05T03:00:00Z,,,
2024-05-05T03:10:00Z,,,
2024-05-05T03:20:00Z,,,
2024-05-05T03:30:00Z,,,
2024-05-05T03:40:00Z,,,
2024-05-05T03:50:00Z,,,
2024-05-05T04:00:00Z,,,
2024-05-05T04:10:00Z,,,
2024-05-05T04:20:00Z,,,
2024-05-05T04:30:00Z,,,
2024-05-05T04:40:00Z,,,
2024-05-05T04:50:00Z,,,
2024-05-05T05:00:00Z,,,
2024-05-05T05:10:00Z,,,
2024-05-05T05:20:00Z,,,
2024-05-05T05:30:00Z,,,
2024-05-05T05:40:00Z,,,
2024-05-05T05:50:00Z,,,
2024-05-05T06:00:00Z,,,
2024-05-05T06:10:00Z,,,
2024-05-05T06:20:00Z,,,
2024-05-05T06:30:00Z,,,
2024-05-05T06:40:00Z,,,
2024-05-05T06:50:00Z,,,
2024-05-05T07:00:00Z,,,
2024-05-05T07:10:00Z,,,
2024-05-05T07:20:00Z,,,
2024-05-05T07:30:00Z,,,
2024-05-05T07:40:00Z,,,
2024-05-05T07:50:00Z,,,
2024-05-05T08:00:00Z,,,
2024-05-05T08:10:00Z,,,
2024-05-05T08:20:00Z,,,
2024-05-05T08:30:00Z,,,
2024-05-05T08:40:00Z,,,
2024-05-05T08:50:00Z,,,
2024-05-05T09:00:00Z,,,
2024-05-05T09:10:00Z,,,
2024-05-05T09:20:00Z,,,
2024-05-05T09:30:00Z,,,
2024-05-05T09:40:00Z,,,
2024-05-05T09:50:00Z,,,
2024-05-05T10:00:00Z,,,
2024-05-05T10:10:00Z,,,
2024-05-05T10:20:00Z,,,
2024-05-05T10:30:00Z,,,
2024-05-05T10:40:00Z,,,
2024-05-05T10:50:00Z,,,
2024-05-05T11:00:00Z,,,
2024-05-05T11:10:00Z,,,
2024-05-05T11:20:00Z,,,
