Čas,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23
2024-02-01T03:10:00Z,2136.1166666667,660.73333333333,133.73333333333,13.716666666667,7.7666666666667,3.4333333333333,1.0333333333333,0.31666666666667,0.2,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T03:20:00Z,2113.3166666667,641.08333333333,131.45,13.516666666667,7.6,3.7,1.1833333333333,0.3,0.15,0.1,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T03:30:00Z,2176.5333333333,711.98333333333,153.3,17.15,8.9833333333333,4.05,1.3166666666667,0.36666666666667,0.2,0.05,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T03:40:00Z,2220.1333333333,743.55,162.51666666667,18.45,8.9,3.75,1.15,0.45,0.36666666666667,0.11666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T03:50:00Z,2245.6833333333,754.7,166.55,18.15,9.1666666666667,3.6333333333333,1.1333333333333,0.25,0.11666666666667,0.05,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T04:00:00Z,2287.4333333333,751.73333333333,161.01666666667,16.9,9.2166666666667,3.8,1.0666666666667,0.3,0.11666666666667,0.1,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T04:10:00Z,2271.9333333333,754.16666666667,164.9,19.066666666667,8.0666666666667,3.35,1.25,0.2,0.23333333333333,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T04:20:00Z,2260.8333333333,747.25,160.7,18.5,8.7166666666667,3.5333333333333,1.15,0.43333333333333,0.26666666666667,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T04:30:00Z,2164.2833333333,667.9,143.6,14.816666666667,8.1,2.8666666666667,1.2333333333333,0.4,0.23333333333333,0.016666666666667,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T04:40:00Z,2123.7166666667,609.45,121.43333333333,12.15,7.0666666666667,3.15,0.81666666666667,0.28333333333333,0.31666666666667,0.05,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T04:50:00Z,2090.6333333333,587.41666666667,111.46666666667,11.766666666667,6.05,2.7333333333333,0.9,0.25,0.23333333333333,0.1,0.016666666666667,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T05:00:00Z,1990.2666666667,533.03333333333,100.9,10.75,6.0166666666667,2.3166666666667,0.86666666666667,0.26666666666667,0.18333333333333,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T05:10:00Z,1999.9833333333,536.18333333333,102.83333333333,11.383333333333,6.0833333333333,3.4666666666667,1,0.36666666666667,0.11666666666667,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T05:20:00Z,1965.65,531.18333333333,104.23333333333,12.833333333333,6.6166666666667,2.8333333333333,1.1,0.33333333333333,0.25,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T05:30:00Z,2204.7166666667,655.53333333333,130.26666666667,13.416666666667,7.3333333333333,3.5,0.76666666666667,0.31666666666667,0.15,0.016666666666667,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T05:40:00Z,2326.7833333333,698.58333333333,139.75,15.6,8.45,3.3166666666667,0.91666666666667,0.38333333333333,0.2,0.05,0.016666666666667,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T05:50:00Z,2389.2166666667,734.8,143.46666666667,15.283333333333,8.75,3.6666666666667,1.2,0.28333333333333,0.2,0.033333333333333,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T06:00:00Z,2525.9833333333,791.93333333333,155.96666666667,16.433333333333,8.5166666666667,4.3166666666667,1.2166666666667,0.35,0.33333333333333,0.1,0.05,0.016666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T06:10:00Z,2566.2166666667,803.71666666667,155.68333333333,16.716666666667,8.9,4.0833333333333,1.2666666666667,0.38333333333333,0.28333333333333,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T06:20:00Z,2507.8166666667,752.25,140.5,15.533333333333,8.6833333333333,3.9833333333333,1.3333333333333,0.28333333333333,0.28333333333333,0.11666666666667,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T06:30:00Z,2316.5333333333,625.43333333333,111.73333333333,11.683333333333,7.45,3.8666666666667,1.3,0.46666666666667,0.28333333333333,0,0.033333333333333,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T06:40:00Z,2118,516.96666666667,85.933333333333,9.3833333333333,6.3166666666667,3.35,0.96666666666667,0.38333333333333,0.18333333333333,0.066666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T06:50:00Z,2050.35,471.66666666667,79.366666666667,8.1666666666667,6.0166666666667,2.8333333333333,0.75,0.21666666666667,0.25,0.033333333333333,0.016666666666667,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T07:00:00Z,2047.7,476.95,79.766666666667,8.0333333333333,5.5333333333333,3.0833333333333,0.95,0.35,0.26666666666667,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T07:10:00Z,2097.2,506.18333333333,86.6,9.1,5.55,2.8833333333333,1.05,0.3,0.23333333333333,0.066666666666667,0.033333333333333,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T07:20:00Z,2074.55,510.7,86.766666666667,9.4666666666667,5.45,2.8166666666667,1.2833333333333,0.35,0.21666666666667,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T07:30:00Z,2033.5333333333,495.31666666667,85.083333333333,9.2166666666667,6.15,2.5166666666667,0.9,0.36666666666667,0.3,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T07:40:00Z,2022.2,497.5,85.016666666667,9.3666666666667,5.4833333333333,2.8166666666667,1.0166666666667,0.18333333333333,0.18333333333333,0.083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T07:50:00Z,2106.3166666667,514.2,87.666666666667,8.6833333333333,5.7,3,0.75,0.3,0.083333333333333,0.066666666666667,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T08:00:00Z,2109.7833333333,512.75,85.65,8.7333333333333,5.1833333333333,2.8166666666667,1.0833333333333,0.23333333333333,0.23333333333333,0.05,0.033333333333333,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0
2024-02-01T08:10:00Z,1949.8833333333,437.7,71.583333333333,7.4333333333333,5.5666666666667,3.2166666666667,0.85,0.26666666666667,0.1,0.05,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T08:20:00Z,1906.6666666667,413.43333333333,65.683333333333,7.4333333333333,5.9166666666667,2.8,0.93333333333333,0.4,0.28333333333333,0.05,0.05,0,0,0,0,0,0.016666666666667,0,0,0,0,0,0,0
2024-02-01T08:30:00Z,1889.2333333333,396.76666666667,62.3,7.4166666666667,5.1666666666667,3.0166666666667,1.1166666666667,0.23333333333333,0.31666666666667,0.083333333333333,0.016666666666667,0,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-02-01T08:40:00Z,1808.5,374.76666666667,61.383333333333,6.7833333333333,5.05,2.8166666666667,1.05,0.26666666666667,0.18333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T08:50:00Z,1791.5,365.33333333333,58.05,6.6166666666667,5.1833333333333,3.2,1.05,0.38333333333333,0.16666666666667,0.05,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T09:00:00Z,1755.4666666667,354.66666666667,55.466666666667,7.1833333333333,5.5166666666667,3.35,0.91666666666667,0.3,0.15,0.066666666666667,0.05,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T09:10:00Z,1687.0833333333,333.88333333333,53.383333333333,6.0833333333333,5.1666666666667,2.6333333333333,0.86666666666667,0.21666666666667,0.13333333333333,0.066666666666667,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T09:20:00Z,1766.1666666667,357.13333333333,55.916666666667,6.3333333333333,4.75,2.65,0.98333333333333,0.4,0.23333333333333,0.066666666666667,0,0,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-02-01T09:30:00Z,1861.4,407.75,63.6,7.1333333333333,5.65,3.0166666666667,1.1,0.23333333333333,0.26666666666667,0.1,0.033333333333333,0.033333333333333,0,0.033333333333333,0,0,0,0,0,0,0,0,0,0
2024-02-01T09:40:00Z,1960.7166666667,454.08333333333,73.066666666667,7.55,5.3833333333333,3.0166666666667,1.2166666666667,0.31666666666667,0.15,0.083333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T09:50:00Z,2027.7166666667,486.95,81.75,9.0166666666667,5.8,3.15,0.9,0.21666666666667,0.18333333333333,0.066666666666667,0,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T10:00:00Z,2211.7666666667,574.2,98.416666666667,10.85,6.9833333333333,3.2666666666667,1.2833333333333,0.25,0.35,0.083333333333333,0.016666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T10:10:00Z,2367.5333333333,671.91666666667,118.78333333333,12.316666666667,7.45,3.9666666666667,1.55,0.41666666666667,0.21666666666667,0.083333333333333,0.016666666666667,0.016666666666667,0,0,0,0,0.016666666666667,0,0,0,0,0,0,0
2024-02-01T10:20:00Z,2377,696.33333333333,127.26666666667,13.066666666667,8.1666666666667,3.4833333333333,1.45,0.33333333333333,0.23333333333333,0.083333333333333,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T10:30:00Z,2455.5,766.8,146.93333333333,15.516666666667,7.9,4,1.1833333333333,0.2,0.3,0.066666666666667,0.066666666666667,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T10:40:00Z,2594.7333333333,847.55,161.48333333333,16.183333333333,8.5166666666667,4.15,1.5166666666667,0.25,0.23333333333333,0.18333333333333,0.05,0,0,0,0.016666666666667,0,0.016666666666667,0,0,0,0,0.016666666666667,0,0
2024-02-01T10:50:00Z,2580.3833333333,877.3,175.21666666667,18.316666666667,9.8,4.0833333333333,1.2333333333333,0.18333333333333,0.21666666666667,0.13333333333333,0.033333333333333,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T11:00:00Z,2819.3,1031.8,211.55,22.266666666667,10.583333333333,4.6,1.4166666666667,0.35,0.3,0.1,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T11:10:00Z,2447.7254901961,855.8431372549,190.88235294118,20.254901960784,10.56862745098,3.921568627451,1.3725490196078,0.3921568627451,0.23529411764706,0.098039215686275,0.019607843137255,0.019607843137255,0.019607843137255,0.019607843137255,0,0,0,0,0,0,0,0,0,0
2024-02-01T11:20:00Z,2641.15,895.03333333333,178.43333333333,18.216666666667,9.55,4,1.0833333333333,0.31666666666667,0.11666666666667,0.05,0.05,0.05,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T11:30:00Z,2607.4833333333,879.78333333333,177.18333333333,18.616666666667,9.85,4.2166666666667,1.3,0.26666666666667,0.26666666666667,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T11:40:00Z,2618.3833333333,876.9,170.2,16.816666666667,9.5666666666667,4.2666666666667,1.3333333333333,0.36666666666667,0.16666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T11:50:00Z,2518.25,804.2,158,15.6,8.6166666666667,3.4333333333333,1.1333333333333,0.25,0.2,0.1,0.05,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T12:00:00Z,2381.8666666667,715.68333333333,133.78333333333,13.416666666667,7.7833333333333,3.45,0.91666666666667,0.25,0.2,0.016666666666667,0.033333333333333,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T12:10:00Z,2294.7666666667,680.28333333333,127.23333333333,13.516666666667,6.7,3.1333333333333,1.0333333333333,0.16666666666667,0.13333333333333,0.05,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T12:20:00Z,2244.9833333333,632.6,112.98333333333,11.7,6.3166666666667,2.6833333333333,0.96666666666667,0.3,0.2,0.066666666666667,0.033333333333333,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T12:30:00Z,2189.6,608.1,108.01666666667,10.866666666667,5.2,2.3333333333333,0.88333333333333,0.11666666666667,0.18333333333333,0.05,0.033333333333333,0.016666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T12:40:00Z,2210.35,629.23333333333,111,10.183333333333,6.2833333333333,2.4666666666667,0.7,0.3,0.2,0.05,0.016666666666667,0,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0
2024-02-01T12:50:00Z,2196.0666666667,617.11666666667,110.83333333333,11.016666666667,5.1833333333333,2.5333333333333,0.83333333333333,0.2,0.13333333333333,0.033333333333333,0.033333333333333,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T13:00:00Z,2115.55,591.88333333333,104.93333333333,10.833333333333,5.4833333333333,2.7166666666667,0.83333333333333,0.16666666666667,0.13333333333333,0,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T13:10:00Z,2074.1833333333,582.33333333333,107.38333333333,10.783333333333,5.6833333333333,2.4166666666667,0.66666666666667,0.16666666666667,0.1,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T13:20:00Z,1946.7833333333,536.66666666667,97.066666666667,10.25,5.3833333333333,2.1166666666667,0.66666666666667,0.13333333333333,0.15,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T13:30:00Z,1920.1833333333,531.96666666667,100.2,9.4,5.0166666666667,2.0333333333333,0.55,0.15,0.1,0.016666666666667,0.016666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T13:40:00Z,1796.2666666667,486.41666666667,91.6,8.7166666666667,4.3833333333333,2.05,0.55,0.15,0.1,0.016666666666667,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T13:50:00Z,1812.9,484.66666666667,88.066666666667,8.8,4.6166666666667,1.9,0.78333333333333,0.083333333333333,0.066666666666667,0.033333333333333,0,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0
2024-02-01T14:00:00Z,1740.2666666667,450.8,84.05,8.6666666666667,4.15,1.8666666666667,0.56666666666667,0.11666666666667,0.1,0.066666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T14:10:00Z,1724.9333333333,452.71666666667,82.183333333333,8.15,4.1333333333333,1.7,0.7,0.16666666666667,0.083333333333333,0.05,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T14:20:00Z,1723.6666666667,447.68333333333,80.75,7.3666666666667,4.4666666666667,1.8333333333333,0.51666666666667,0.16666666666667,0.15,0.066666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T14:30:00Z,1726.8166666667,449.4,83.016666666667,8,4.25,2.1166666666667,0.48333333333333,0.3,0.1,0.033333333333333,0,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0
2024-02-01T14:40:00Z,1796.4166666667,480.61666666667,89.933333333333,8.2666666666667,4.8333333333333,1.85,0.7,0.11666666666667,0.1,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T14:50:00Z,1732.4333333333,457.26666666667,84.316666666667,8.1666666666667,4.2,1.8,0.45,0.28333333333333,0.1,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T15:00:00Z,1715.2166666667,461.56666666667,85.866666666667,8.7166666666667,4.5,1.8,0.58333333333333,0.083333333333333,0.11666666666667,0.033333333333333,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T15:10:00Z,1699.4,457.58333333333,87.583333333333,8.1,4.55,1.8,0.63333333333333,0.18333333333333,0.15,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T15:20:00Z,1622.7166666667,426.96666666667,78.883333333333,8.7833333333333,4.1833333333333,2.0666666666667,0.5,0.21666666666667,0.1,0.083333333333333,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T15:30:00Z,1576.7,415.06666666667,76.666666666667,7.3833333333333,4.2166666666667,1.6666666666667,0.68333333333333,0.16666666666667,0.083333333333333,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T15:40:00Z,1555.3833333333,400.1,75.166666666667,6.75,3.5666666666667,1.6166666666667,0.41666666666667,0.23333333333333,0.13333333333333,0.016666666666667,0,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T15:50:00Z,1493.15,375.86666666667,70.85,6.7166666666667,3.2166666666667,1.1666666666667,0.41666666666667,0.11666666666667,0.066666666666667,0.05,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T16:00:00Z,1470.25,363.08333333333,67.1,6.2166666666667,2.9833333333333,1.5666666666667,0.53333333333333,0.13333333333333,0.083333333333333,0.05,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T16:10:00Z,1500.2666666667,381.95,69.866666666667,6.4833333333333,3.65,1.7333333333333,0.7,0.066666666666667,0.066666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T16:20:00Z,1528.0833333333,382.3,73.116666666667,7.0166666666667,3.3666666666667,1.6666666666667,0.51666666666667,0.11666666666667,0.11666666666667,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T16:30:00Z,1604.3666666667,417.45,80.3,7.5833333333333,4.2166666666667,1.65,0.61666666666667,0.2,0.083333333333333,0.05,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T16:40:00Z,1692.6166666667,460.46666666667,88.933333333333,8.3833333333333,5.4166666666667,2.3,0.81666666666667,0.16666666666667,0.15,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T16:50:00Z,1669.2,441.83333333333,83.2,8.6,4.35,2.1166666666667,0.91666666666667,0.25,0.16666666666667,0.033333333333333,0.016666666666667,0.05,0.016666666666667,0,0,0,0,0.016666666666667,0,0,0,0,0,0
2024-02-01T17:00:00Z,1853.5,538.65,107.93333333333,10.866666666667,5.5666666666667,2.35,0.9,0.18333333333333,0.13333333333333,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T17:10:00Z,1971.6833333333,626.03333333333,130.95,13.416666666667,6.8333333333333,2.5166666666667,0.98333333333333,0.26666666666667,0.21666666666667,0.033333333333333,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T17:20:00Z,2056.1166666667,663.81666666667,147.3,14.9,7.9666666666667,3.05,1.1,0.21666666666667,0.2,0.016666666666667,0.016666666666667,0,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0
2024-02-01T17:30:00Z,2078.8333333333,679.46666666667,152.71666666667,16.016666666667,7.5166666666667,3.0333333333333,1.2,0.26666666666667,0.33333333333333,0.066666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T17:40:00Z,2216.1166666667,752.81666666667,170.61666666667,18.266666666667,8.25,3.2,1.2166666666667,0.33333333333333,0.25,0.083333333333333,0,0,0,0,0,0,0,0.016666666666667,0,0,0,0,0,0
2024-02-01T17:50:00Z,2328.8333333333,825.96666666667,193.3,19.583333333333,10.283333333333,3.2333333333333,0.98333333333333,0.26666666666667,0.11666666666667,0.033333333333333,0.016666666666667,0,0,0.016666666666667,0,0,0,0,0,0,0,0,0,0
2024-02-01T18:00:00Z,2315.5166666667,794.15,188.31666666667,20.933333333333,9.55,2.7166666666667,0.91666666666667,0.083333333333333,0.15,0.066666666666667,0.016666666666667,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T18:10:00Z,2303.4666666667,763.83333333333,171.46666666667,16.783333333333,9.0333333333333,3.0333333333333,0.86666666666667,0.26666666666667,0.21666666666667,0.066666666666667,0.033333333333333,0.016666666666667,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T18:20:00Z,2072.75,628.33333333333,129.03333333333,13.066666666667,6.45,2.4,0.53333333333333,0.18333333333333,0.083333333333333,0.033333333333333,0,0.016666666666667,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T18:30:00Z,2058.95,584.35,115.3,10.916666666667,5.2,1.9666666666667,0.65,0.21666666666667,0.26666666666667,0,0.016666666666667,0,0.016666666666667,0,0.016666666666667,0,0,0,0,0,0,0,0,0
2024-02-01T18:40:00Z,2278.2166666667,714.96666666667,154.25,16.1,7.9833333333333,2.8666666666667,0.81666666666667,0.18333333333333,0.083333333333333,0.083333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T18:50:00Z,2119.35,604.88333333333,122.68333333333,12.516666666667,6.6666666666667,1.9,0.7,0.23333333333333,0.1,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T19:00:00Z,2064.45,576.7,113.75,12.216666666667,4.8666666666667,1.8666666666667,0.75,0.25,0.16666666666667,0.033333333333333,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T19:10:00Z,2123.5,596.66666666667,116.6,11.033333333333,4.6333333333333,1.95,0.85,0.16666666666667,0.2,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T19:20:00Z,2049.3333333333,559.66666666667,112.8,10.916666666667,5.1833333333333,1.5833333333333,0.56666666666667,0.26666666666667,0.16666666666667,0.066666666666667,0.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T19:30:00Z,2024.8333333333,544.53333333333,109.81666666667,10.316666666667,4.5333333333333,1.9666666666667,0.46666666666667,0.2,0.083333333333333,0.033333333333333,0.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01T19:40:00Z,1958.85,516.25,101.61666666667,9.6833333333333,5.0666666666667,1.8166666666667,0.61666666666667,0.3,0.1,0.066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
